frame,time_s,x,y,z,yaw,vx,vy,vz,cmd_vx,cmd_vy,command_source,family,min_distance_m,goal_progress_m,lateral_deviation_m
13,116758.75,0.040033306926488876,3.2500124119705376e-11,-0.918089747428894,7.321830604846715e-09,0.09155946969985962,8.534992157471777e-11,0.03382264822721481,0.14267524242401122,-7.745588210393069e-11,trajectory,STRAIGHT,3.5329763889312744,0.040033306926488876,3.2500124119705376e-11
14,116758.859,0.0491538941860199,4.04919466012732e-11,-0.9149900078773499,8.646174720683575e-09,0.09828762710094452,7.951039132647608e-11,0.03080475702881813,0.14213698983192444,-1.8686613746160717e-10,trajectory,STRAIGHT,3.5333199501037598,0.0491538941860199,4.04919466012732e-11
15,116758.968,0.05732061341404915,4.645631795918703e-11,-0.9125902056694031,9.745085296699005e-09,0.10325060784816742,6.640697713944377e-11,0.02848229929804802,0.1417399513721466,-2.734663692804311e-11,trajectory,STRAIGHT,3.5337579250335693,0.05732061341404915,4.645631795918703e-11
16,116759.0,0.06107429787516594,4.869978725841051e-11,-0.911582350730896,1.0207660682871098e-08,0.10526406764984131,5.794912466550173e-11,0.027511263266205788,0.1415788745880127,-6.347737587807174e-11,trajectory,STRAIGHT,3.5337579250335693,0.06107429787516594,4.869978725841051e-11
17,116759.078,0.06781049072742462,5.1783133336869014e-11,-0.9099004864692688,1.1231432494732829e-08,0.10852428525686264,3.9033297427604197e-11,0.025898003950715065,0.14131805717945098,-7.318153469365073e-13,trajectory,STRAIGHT,3.5337579250335693,0.06781049072742462,5.1783133336869014e-11
18,116759.171,0.07709288597106934,5.3711955022572866e-11,-0.9078100323677063,1.2675525616003265e-08,0.11239400506019592,5.189032797198179e-12,0.023905625566840172,0.1410084795951843,-1.1342618312116914e-10,trajectory,STRAIGHT,3.534101963043213,0.07709288597106934,5.3711955022572866e-11
19,116759.203,0.08014306426048279,5.3678124445344366e-11,-0.907172679901123,1.3055918589816386e-08,0.113532155752182,-7.878819124895742e-12,0.023301688954234123,0.1409174275398253,8.515800577565083e-11,trajectory,STRAIGHT,3.534101963043213,0.08014306426048279,5.3711955022572866e-11
20,116759.281,0.08876968920230865,5.15638677589525e-11,-0.9054853916168213,1.3985760429904124e-08,0.11644673347473145,-4.992706942319458e-11,0.02171274833381176,0.14068426132202133,1.9804079525855448e-11,trajectory,STRAIGHT,3.534289598464966,0.08876968920230865,5.3711955022572866e-11
21,116759.39,0.0983169674873352,4.5360513956094195e-11,-0.9037916660308838,1.50259709474785e-08,0.11922289431095123,-1.0490563973064582e-10,0.02013291046023369,0.14046216845512377,6.265262711038425e-11,trajectory,STRAIGHT,3.534255266189575,0.0983169674873352,5.3711955022572866e-11
22,116759.421,0.10262946784496307,4.109237256022524e-11,-0.9030787944793701,1.5573080833532644e-08,0.12034498155117035,-1.3254015940322716e-10,0.019473504275083542,0.14037240147590624,2.4433637271483145e-11,trajectory,STRAIGHT,3.533961057662964,0.10262946784496307,5.3711955022572866e-11
23,116759.5,0.11063603311777115,3.053909555794654e-11,-0.9018317461013794,1.66602465055589e-08,0.12223879992961884,-1.8837842397090299e-10,0.018329035490751266,0.14022089600563034,8.367045267575079e-11,trajectory,STRAIGHT,3.533961057662964,0.11063603311777115,5.3711955022572866e-11
24,116759.609,0.12174265086650848,9.762348048003577e-12,-0.9002478122711182,1.8045629645120597e-08,0.12451352924108505,-2.7542929048607334e-10,0.01689336448907852,0.14003891766071305,-7.842590494742984e-12,trajectory,STRAIGHT,3.5334599018096924,0.12174265086650848,5.3711955022572866e-11
25,116759.703,0.13417883217334747,-2.2839964294862902e-11,-0.8986470699310303,1.9311260422282582e-08,0.12665951251983643,-3.857267005802356e-10,0.015467421151697636,0.13986723899841297,1.2724750965041212e-10,trajectory,STRAIGHT,3.5327861309051514,0.13417883217334747,5.3711955022572866e-11
26,116759.843,0.14719675481319427,-6.865004398282082e-11,-0.8971380591392517,2.050643789951775e-08,0.1285357028245926,-5.151564730354607e-10,0.014150029979646206,0.1397171437740325,6.603498442073426e-11,trajectory,STRAIGHT,3.5319759845733643,0.14719675481319427,6.865004398282082e-11
27,116759.937,0.15883047878742218,-1.2065153043305799e-10,-0.8959124684333801,2.1504367307700517e-08,0.12995004653930664,-6.42437547604402e-10,0.013102788478136063,0.13960399627685546,2.0537928157964078e-10,trajectory,STRAIGHT,3.53105092048645,0.15883047878742218,1.2065153043305799e-10
28,116759.968,0.1607813984155655,-1.3045577118564466e-10,-0.8957171440124512,2.1673427800391394e-08,0.13016611337661743,-6.648256389851781e-10,0.012937994673848152,0.1395867109298706,1.9780188180879027e-10,trajectory,STRAIGHT,3.5300586223602295,0.1607813984155655,1.3045577118564466e-10
29,116760.046,0.17058250308036804,-1.8465125262157045e-10,-0.8947766423225403,2.260562234023122e-08,0.13116975128650665,-7.817442249091755e-10,0.012153497897088528,0.13950641989707946,2.341095480128903e-10,trajectory,STRAIGHT,3.5300586223602295,0.17058250308036804,1.8465125262157045e-10
30,116760.156,0.1772882044315338,-2.2665214149952817e-10,-0.8941696882247925,2.314098010212535e-08,0.13178470730781555,-8.659456485204942e-10,0.011655595153570175,0.13945722341537475,2.1430860886211476e-10,trajectory,STRAIGHT,3.5290091037750244,0.1772882044315338,2.2665214149952817e-10
31,116760.265,0.1983766108751297,-3.866309772337928e-10,-0.8924296498298645,2.4134214990671205e-08,0.13340279459953308,-1.15224141339354e-09,0.01027018390595913,0.13932777643203736,3.173146593000819e-10,trajectory,STRAIGHT,3.5279340744018555,0.1983766108751297,3.866309772337928e-10
32,116760.375,0.20921050012111664,-4.863541791522152e-10,-0.8916231989860535,2.4596784056549156e-08,0.13407960534095764,-1.3114965780047783e-09,0.009651892818510532,0.13927363157272338,3.591171911887488e-10,trajectory,STRAIGHT,3.526829242706299,0.20921050012111664,4.863541791522152e-10
33,116760.515,0.22413893043994904,-6.446871925191999e-10,-0.8905949592590332,2.5334086181651216e-08,0.1348704993724823,-1.54400991991821e-09,0.008889012970030308,0.13921036005020143,3.6795144679061646e-10,trajectory,STRAIGHT,3.525703191757202,0.22413893043994904,6.446871925191999e-10
34,116760.625,0.23955413699150085,-8.351134783701752e-10,-0.889621913433075,2.6186460026099088e-08,0.13554495573043823,-1.7995207546306347e-09,0.008196697570383549,0.13915640354156494,4.0208927872434765e-10,trajectory,STRAIGHT,3.5246081352233887,0.23955413699150085,8.351134783701752e-10
35,116760.75,0.2538146674633026,-1.0370696523764877e-09,-0.8887915015220642,2.7346433677352393e-08,0.13606297969818115,-2.0495032337919383e-09,0.0076313684694468975,0.13911496162414552,4.048229560744945e-10,trajectory,STRAIGHT,3.5235142707824707,0.2538146674633026,1.0370696523764877e-09
36,116760.875,0.26771560311317444,-1.2590732900719104e-09,-0.8880385756492615,2.884220045396943e-08,0.13648661971092224,-2.305583945982903e-09,0.00714131211861968,0.13908107042312623,3.574184747566376e-10,trajectory,STRAIGHT,3.5224356651306152,0.26771560311317444,1.2590732900719104e-09
37,116760.984,0.28124576807022095,-1.5001451192375725e-09,-0.8873531222343445,3.0056170536449625e-08,0.13683462142944336,-2.566473478182729e-09,0.006715469527989626,0.13905323028564454,4.777125248146036e-10,trajectory,STRAIGHT,3.521378993988037,0.28124576807022095,1.5001451192375725e-09
38,116761.093,0.2943963408470154,-1.7591361700652897e-09,-0.8867265582084656,3.103531067126072e-08,0.13712160289287567,-2.83093348762975e-09,0.0063442932441830635,0.13903027176856994,4.804233673731386e-10,trajectory,STRAIGHT,3.5203394889831543,0.2943963408470154,1.7591361700652897e-09
39,116761.218,0.3088088035583496,-2.0721309113014286e-09,-0.8860799670219421,3.202618206713187e-08,0.13738732039928436,-3.1329612237840365e-09,0.00598097313195467,0.13900901436805727,5.810061548679437e-10,trajectory,STRAIGHT,3.519321918487549,0.3088088035583496,2.0721309113014286e-09
40,116761.312,0.32077017426490784,-2.3559596495914548e-09,-0.8855715990066528,3.289496231312129e-08,0.13757506012916565,-3.393206604584975e-09,0.0057102590799331665,0.1389939951896667,6.143503749113529e-10,trajectory,STRAIGHT,3.5183308124542236,0.32077017426490784,2.3559596495914548e-09
41,116761.343,0.3248984217643738,-2.4591326752698706e-09,-0.8854016065597534,3.31602883981544e-08,0.1376337707042694,-3.4850307084610677e-09,0.005622765980660915,0.1389892983436584,6.225636803545949e-10,trajectory,STRAIGHT,3.5183308124542236,0.3248984217643738,2.4591326752698706e-09
42,116761.421,0.33398646116256714,-2.695911494043912e-09,-0.8850365877151489,3.3700365747904315e-08,0.13775302469730377,-3.690784788901169e-09,0.005440147127956152,0.13897975802421564,6.669461403938954e-10,trajectory,STRAIGHT,3.5183308124542236,0.33398646116256714,2.695911494043912e-09
43,116761.546,0.34845972061157227,-3.1010778389628513e-09,-0.8844795823097229,3.398920833948788e-08,0.1379176527261734,-4.028642308639974e-09,0.005175603553652763,0.13896658778190607,7.58693843030031e-10,trajectory,STRAIGHT,3.5173614025115967,0.34845972061157227,3.1010778389628513e-09
44,116761.625,0.35880765318870544,-3.4125351433544893e-09,-0.8840979933738708,3.396807089673682e-08,0.13801899552345276,-4.2777981157371414e-09,0.005004567559808493,0.13895848035812375,7.856923767176783e-10,trajectory,STRAIGHT,3.516415596008301,0.35880765318870544,3.4125351433544893e-09
45,116761.671,0.3641914427280426,-3.581943630592832e-09,-0.8839045166969299,3.388822609125716e-08,0.13806690275669098,-4.409917764292004e-09,0.0049210358411073685,0.13895464777946467,8.385976340252799e-10,trajectory,STRAIGHT,3.5154967308044434,0.3641914427280426,3.581943630592832e-09
46,116761.765,0.37413549423217773,-3.9083745129175895e-09,-0.8835554122924805,3.384125725091845e-08,0.13814759254455566,-4.658401220325459e-09,0.00477596465498209,0.1389481925964355,8.17671047830797e-10,trajectory,STRAIGHT,3.5154967308044434,0.37413549423217773,3.9083745129175895e-09
47,116761.859,0.38615837693214417,-4.327004532456158e-09,-0.8831469416618347,3.3961020679954364e-08,0.13823315501213074,-4.96651608727916e-09,0.004615346901118755,0.13894134759902949,9.147129918588004e-10,trajectory,STRAIGHT,3.514596700668335,0.38615837693214417,4.327004532456158e-09
48,116761.875,0.3890615403652191,-4.432097799877965e-09,-0.8830503821372986,3.395162684223995e-08,0.13825200498104095,-5.042171125069217e-09,0.004578833933919668,0.13893983960151668,9.41997497951146e-10,trajectory,STRAIGHT,3.514596700668335,0.3890615403652191,4.432097799877965e-09
49,116761.968,0.4006779193878174,-4.868513592271029e-09,-0.8826715350151062,3.3946928389889725e-08,0.1383211761713028,-5.349756193595567e-09,0.004440950695425272,0.13893430590629574,9.084763422586723e-10,trajectory,STRAIGHT,3.5137217044830322,0.4006779193878174,4.868513592271029e-09
50,116762.078,0.4127148985862732,-5.348111287162283e-09,-0.8822908997535706,3.4010332049771674e-08,0.13838335871696472,-5.676665804088543e-09,0.004310981836169958,0.1389293313026428,9.132079521797151e-10,trajectory,STRAIGHT,3.512864112854004,0.4127148985862732,5.348111287162283e-09
51,116762.156,0.4197734594345093,-5.642602829425414e-09,-0.8820728063583374,3.415123181330864e-08,0.1384158581495285,-5.872231145787055e-09,0.0042403824627399445,0.13892673134803768,9.701364591742112e-10,trajectory,STRAIGHT,3.512028217315674,0.4197734594345093,5.642602829425414e-09
52,116762.296,0.4392961263656616,-6.509524919096066e-09,-0.8814875483512878,3.390465365197334e-08,0.13849270343780518,-6.4279510603171275e-09,0.004064605105668306,0.13892058372497554,1.0674208074630624e-09,trajectory,STRAIGHT,3.511211633682251,0.4392961263656616,6.509524919096066e-09
53,116762.39,0.4525938630104065,-7.145304792288698e-09,-0.8811025619506836,3.393048423239198e-08,0.138535737991333,-6.818891673532335e-09,0.003959625493735075,0.13891714096069332,1.0276729013981047e-09,trajectory,STRAIGHT,3.5104105472564697,0.4525938630104065,7.145304792288698e-09
54,116762.421,0.4546719789505005,-7.248055045039337e-09,-0.8810432553291321,3.3965709218590634e-08,0.13854186236858368,-6.880894076743971e-09,0.003944202791899443,0.13891665101051326,1.0468979648056358e-09,trajectory,STRAIGHT,3.5096263885498047,0.4546719789505005,7.248055045039337e-09
55,116762.5,0.4650639593601227,-7.775859067749025e-09,-0.880750298500061,3.415357588910947e-08,0.13857029378414154,-7.194621343131757e-09,0.0038708089850842953,0.13891437649726865,1.0236694554040736e-09,trajectory,STRAIGHT,3.5096263885498047,0.4650639593601227,7.775859067749025e-09
56,116762.593,0.475873738527298,-8.349989144562642e-09,-0.8804511427879333,3.4423634655028565e-08,0.138596311211586,-7.527455991862553e-09,0.003800642443820834,0.1389122951030731,1.1212606107636678e-09,trajectory,STRAIGHT,3.508857250213623,0.475873738527298,8.349989144562642e-09
57,116762.609,0.47878435254096985,-8.509021931502048e-09,-0.8803715109825134,3.447999471788392e-08,0.13860276341438293,-7.618205621895413e-09,0.0037827705964446068,0.13891177892684933,1.012081321774724e-09,trajectory,STRAIGHT,3.508857250213623,0.47878435254096985,8.509021931502048e-09
58,116762.703,0.48959651589393616,-9.116522647900638e-09,-0.8800789713859558,3.478058205673818e-08,0.13862483203411102,-7.959506831412e-09,0.0037198711652308702,0.13891001343727108,1.1111639627535866e-09,trajectory,STRAIGHT,3.5081019401550293,0.48959651589393616,9.116522647900638e-09
59,116762.796,0.500410258769989,-9.750903195993033e-09,-0.8797911405563354,3.496375228955706e-08,0.13864420354366302,-8.307465826362659e-09,0.003662144299596548,0.13890846371650695,1.135328927487176e-09,trajectory,STRAIGHT,3.5081019401550293,0.500410258769989,9.750903195993033e-09
60,116762.828,0.5045697689056396,-1.00021644300341e-08,-0.8796815872192383,3.4928526927925575e-08,0.1386510282754898,-8.443067578411956e-09,0.0036412212066352367,0.13890791773796082,1.1889445584457577e-09,trajectory,STRAIGHT,3.5073599815368652,0.5045697689056396,1.00021644300341e-08
61,116762.921,0.5149692893028259,-1.0648243176092365e-08,-0.8794103264808655,3.494026816933876e-08,0.13866662979125977,-8.786364524837609e-09,0.003591867396607995,0.13890666961669923,1.1902830540861373e-09,trajectory,STRAIGHT,3.5073599815368652,0.5149692893028259,1.0648243176092365e-08
62,116763.015,0.527450442314148,-1.1457868431818952e-08,-0.8790895342826843,3.51539669529451e-08,0.1386830061674118,-9.206416962115327e-09,0.003537735901772976,0.13890535950660707,1.3299950235916814e-09,trajectory,STRAIGHT,3.5066277980804443,0.527450442314148,1.1457868431818952e-08
63,116763.125,0.5399329662322998,-1.230569957044736e-08,-0.8787732720375061,3.5320698929052536e-08,0.13869713246822357,-9.635287234743828e-09,0.0034887613728642464,0.1389042294025421,1.2749324146090198e-09,trajectory,STRAIGHT,3.5059080123901367,0.5399329662322998,1.230569957044736e-08
64,116763.218,0.551584005355835,-1.3132175347152497e-08,-0.8784819841384888,3.5381755516005606e-08,0.13870856165885925,-1.0043519793612177e-08,0.0034472185652703047,0.13890331506729123,1.4261423947706288e-09,trajectory,STRAIGHT,3.5051987171173096,0.551584005355835,1.3132175347152497e-08
65,116763.265,0.5561617612838745,-1.3466295634145808e-08,-0.8783685564994812,3.5372362012937194e-08,0.13871261477470398,-1.020599427192792e-08,0.0034319243859499693,0.13890299081802365,1.2595509507955086e-09,trajectory,STRAIGHT,3.5044968128204346,0.5561617612838745,1.3466295634145808e-08
66,116763.343,0.5657334327697754,-1.4182349517000148e-08,-0.8781328201293945,3.5290169739861566e-08,0.13872043788433075,-1.0549533691062152e-08,0.003401675494387746,0.1389023649692535,1.3997096833461986e-09,trajectory,STRAIGHT,3.5044968128204346,0.5657334327697754,1.4182349517000148e-08
67,116763.484,0.5811322927474976,-1.538452565341686e-08,-0.8777577877044678,3.495200790774012e-08,0.13873125612735748,-1.1113022502229342e-08,0.003357573179528117,0.13890149950981137,1.6484436659858182e-09,trajectory,STRAIGHT,3.503802537918091,0.5811322927474976,1.538452565341686e-08
68,116763.578,0.5932026505470276,-1.6370940159049496e-08,-0.8774669766426086,3.44001469116962e-08,0.1387384980916977,-1.1564004864794697e-08,0.003326313104480505,0.13890092015266417,1.5022801248422897e-09,trajectory,STRAIGHT,3.5031189918518066,0.5932026505470276,1.6370940159049496e-08
69,116763.593,0.5952837467193604,-1.654499470760129e-08,-0.8774172067642212,3.427335407432925e-08,0.13873963057994843,-1.1642587338656085e-08,0.003321260679513216,0.1389008295536041,1.544226853757099e-09,trajectory,STRAIGHT,3.5031189918518066,0.5952837467193604,1.654499470760129e-08
70,116763.656,0.6048567891120911,-1.7360900272933577e-08,-0.8771888017654419,3.355719079596793e-08,0.1387445479631424,-1.2007207672581899e-08,0.003299124538898468,0.1389004361629486,1.5183781206149494e-09,trajectory,STRAIGHT,3.5024399757385254,0.6048567891120911,1.7360900272933577e-08
71,116763.703,0.6081865429878235,-1.7650609862585043e-08,-0.8771096467971802,3.330594640000973e-08,0.13874609768390656,-1.2135236815424832e-08,0.003291820175945759,0.13890031218528745,1.5907808196707409e-09,trajectory,STRAIGHT,3.5017659664154053,0.6081865429878235,1.7650609862585043e-08
72,116763.796,0.621923565864563,-1.8878402840982744e-08,-0.8767852187156677,3.212954324678683e-08,0.13875196874141693,-1.2669945981258479e-08,0.0032635629177093506,0.13889984250068663,1.9035530871446383e-09,trajectory,STRAIGHT,3.5017659664154053,0.621923565864563,1.8878402840982744e-08
73,116763.906,0.6335793733596802,-1.9962049790933634e-08,-0.8765120506286621,3.1157428303929745e-08,0.13875629007816315,-1.3131938203514437e-08,0.0032419145572930574,0.1388994967937469,1.638310876983679e-09,trajectory,STRAIGHT,3.501099109649658,0.6335793733596802,1.9962049790933634e-08
74,116764.0,0.6444026231765747,-2.100331997212379e-08,-0.8762598633766174,3.018060958892595e-08,0.1387598067522049,-1.3567751366849734e-08,0.0032236152328550816,0.1388992154598236,1.8956767978521143e-09,trajectory,STRAIGHT,3.5004372596740723,0.6444026231765747,2.100331997212379e-08
75,116764.015,0.6477328538894653,-2.13305781926465e-08,-0.8761826157569885,2.9851869857113284e-08,0.1387607604265213,-1.3703170154144573e-08,0.003218279220163822,0.13889913916587832,1.503176221870766e-09,trajectory,STRAIGHT,3.5004372596740723,0.6477328538894653,2.13305781926465e-08
76,116764.109,0.6568909883499146,-2.2247373721029362e-08,-0.8759706020355225,2.8863295237454215e-08,0.13876329362392426,-1.407877014969472e-08,0.003204288659617305,0.13889893651008609,1.738897232075541e-09,trajectory,STRAIGHT,3.5004372596740723,0.6568909883499146,2.2247373721029362e-08
77,116764.203,0.6697956323623657,-2.3581636199310196e-08,-0.8756734132766724,2.7508410954199158e-08,0.13876640796661377,-1.4615999077705055e-08,0.0031861579045653343,0.13889868736267091,2.0695630157710654e-09,trajectory,STRAIGHT,3.4997808933258057,0.6697956323623657,2.3581636199310196e-08
78,116764.234,0.6739588975906372,-2.4022753564167942e-08,-0.8755780458450317,2.7010597600744476e-08,0.1387673020362854,-1.4791287306081813e-08,0.0031806991901248693,0.1388986158370972,1.588296304931832e-09,trajectory,STRAIGHT,3.4991276264190674,0.6739588975906372,2.4022753564167942e-08
79,116764.453,0.6789549589157104,-2.455905701026495e-08,-0.875463604927063,2.639772426916338e-08,0.13876837491989136,-1.5002912689965342e-08,0.003174399258568883,0.13889853000640873,1.726275846354134e-09,trajectory,STRAIGHT,3.4991276264190674,0.6789549589157104,2.455905701026495e-08
80,116764.546,0.7072659730911255,-2.7743968900040272e-08,-0.8748193383216858,2.3241791789855854e-08,0.13877320289611816,-1.6228501209525348e-08,0.0031432034447789192,0.13889814376831058,2.2561914343706158e-09,trajectory,STRAIGHT,3.4984798431396484,0.7072659730911255,2.7743968900040272e-08
81,116764.578,0.7101803421974182,-2.808612897808871e-08,-0.8747534155845642,2.2948273686203747e-08,0.1387736201286316,-1.6357208920680932e-08,0.003140372224152088,0.1388981103897095,2.3326550340943046e-09,trajectory,STRAIGHT,3.4984798431396484,0.7101803421974182,2.808612897808871e-08
82,116764.656,0.721421480178833,-2.943133026178657e-08,-0.8744991421699524,2.1814119570372082e-08,0.13877515494823456,-1.6858106022255015e-08,0.003129972144961357,0.13889798760414127,1.8632862004117317e-09,trajectory,STRAIGHT,3.4971892833709717,0.721421480178833,2.943133026178657e-08
83,116764.781,0.7355769872665405,-3.118349312103419e-08,-0.8741808533668518,2.0273726847050244e-08,0.13877667486667633,-1.749891609392762e-08,0.0031180987134575844,0.13889786601066592,2.253674482139505e-09,trajectory,STRAIGHT,3.496548891067505,0.7355769872665405,3.118349312103419e-08
84,116764.875,0.7476508021354675,-3.2730028465266514e-08,-0.8739095330238342,1.880142369045204e-08,0.13877777755260468,-1.805434379775761e-08,0.0031089656986296177,0.13889777779579165,1.977669428361604e-09,trajectory,STRAIGHT,3.4959094524383545,0.7476508021354675,3.2730028465266514e-08
85,116764.906,0.7509815096855164,-3.316519681106911e-08,-0.8738351464271545,1.8423368791178093e-08,0.13877801597118378,-1.8208998753266314e-08,0.003106599673628807,0.1388977587223053,2.072847080077297e-09,trajectory,STRAIGHT,3.495274782180786,0.7509815096855164,3.316519681106911e-08
86,116765.109,0.7705494165420532,-3.579740948111976e-08,-0.8733981251716614,1.592023691626656e-08,0.138779416680336,-1.913011082876892e-08,0.0030939567368477583,0.13889764666557314,2.251847987521056e-09,trajectory,STRAIGHT,3.4946420192718506,0.7705494165420532,3.579740948111976e-08
87,116765.218,0.7888683080673218,-3.8380633782253426e-08,-0.8729904890060425,1.279484274310124e-08,0.1387805938720703,-2.001181442778943e-08,0.003083823947235942,0.1388975524902344,2.337299805233413e-09,trajectory,STRAIGHT,3.494009017944336,0.7888683080673218,3.8380633782253426e-08
88,116765.312,0.801774799823761,-4.027110733773043e-08,-0.8727040886878967,1.0451382276930081e-08,0.1387811005115509,-2.064426141146214e-08,0.0030773780308663845,0.13889751195907593,2.794467350994506e-09,trajectory,STRAIGHT,3.493378162384033,0.801774799823761,4.027110733773043e-08
89,116765.343,0.805938184261322,-4.089353566882892e-08,-0.8726117014884949,9.770415904316324e-09,0.13878124952316284,-2.0850260185056868e-08,0.003075461369007826,0.138897500038147,1.9109041271331885e-09,trajectory,STRAIGHT,3.493378162384033,0.805938184261322,4.089353566882892e-08
90,116765.406,0.8125995993614197,-4.1902314507069605e-08,-0.8724638819694519,8.68086970812496e-09,0.13878148794174194,-2.1181870479836107e-08,0.003072574967518449,0.13889748096466065,2.140498000819376e-09,trajectory,STRAIGHT,3.492750406265259,0.8125995993614197,4.1902314507069605e-08
91,116765.437,0.8167629837989807,-4.254090768540664e-08,-0.87237149477005,7.99990333549951e-09,0.13878163695335388,-2.1390386351072266e-08,0.003070844104513526,0.1388974690437317,2.2841684137236418e-09,trajectory,STRAIGHT,3.492750406265259,0.8167629837989807,4.254090768540664e-08
92,116765.5,0.8238407373428345,-4.364092021091892e-08,-0.8722149729728699,6.842260502025924e-09,0.13878189027309418,-2.1747082357137515e-08,0.003068016143515706,0.13889744877815247,2.528724690349927e-09,trajectory,STRAIGHT,3.492750406265259,0.8238407373428345,4.364092021091892e-08
93,116765.546,0.8296694755554199,-4.4560522383108037e-08,-0.8720864653587341,5.888907580332034e-09,0.1387820988893509,-2.2042932812382787e-08,0.0030658000614494085,0.13889743208885194,2.01954462077642e-09,trajectory,STRAIGHT,3.492123603820801,0.8296694755554199,4.4560522383108037e-08
94,116765.625,0.8388289213180542,-4.603082714993434e-08,-0.8718845248222351,4.390781560509537e-09,0.13878242671489716,-2.2511672526093207e-08,0.003062506439164281,0.13889740586280824,2.3404024399344307e-09,trajectory,STRAIGHT,3.492123603820801,0.8388289213180542,4.603082714993434e-08
95,116765.718,0.8496537208557129,-4.7808573100383e-08,-0.8716458678245544,2.7729024096417683e-09,0.1387828141450882,-2.3071674348784654e-08,0.003058948554098606,0.13889737486839293,2.219084565287386e-09,trajectory,STRAIGHT,3.491495132446289,0.8496537208557129,4.7808573100383e-08
96,116765.75,0.85423344373703,-4.857389157564285e-08,-0.8715448975563049,2.044975126879893e-09,0.13878297805786133,-2.3310569474688236e-08,0.003057508496567607,0.1388973617553711,2.3795874494807143e-09,trajectory,STRAIGHT,3.490870714187622,0.85423344373703,4.857389157564285e-08
97,116765.828,0.8629765510559082,-5.005692926829397e-08,-0.8713521361351013,8.168910759171328e-10,0.1387832909822464,-2.3769892720792996e-08,0.0030549068469554186,0.1388973367214203,2.6726329428335704e-09,trajectory,STRAIGHT,3.490870714187622,0.8629765510559082,5.005692926829397e-08
