frame,time_s,x,y,z,yaw,vx,vy,vz,cmd_vx,cmd_vy,command_source,family,min_distance_m,goal_progress_m,lateral_deviation_m
24,119277.796,0.1142897829413414,-8.77780140240425e-11,-0.8833262324333191,4.386264410041209e-09,0.12302302569150925,-1.8224043107917254e-10,0.017622187733650208,0.14015815794467926,-1.3018384893873689e-10,trajectory,STRAIGHT,3.497976303100586,-0.11425733543514127,0.0027269030817809055
25,119277.89,0.12583787739276886,-1.0644043979546325e-10,-0.8817541599273682,5.6354694370630495e-09,0.12526115775108337,-2.2023358137168714e-10,0.01620922051370144,0.13997910737991331,-4.245524618898444e-11,trajectory,STRAIGHT,3.4974310398101807,-0.12580216113127562,0.0030024354383828924
26,119277.921,0.12960566580295563,-1.1325181070720447e-10,-0.8812742829322815,5.940727424272051e-09,0.12591370940208435,-2.3397384030232615e-10,0.01578289270401001,0.13992690324783325,-6.52407438733464e-11,trajectory,STRAIGHT,3.4967169761657715,-0.12956888343553175,0.0030923331800287598
27,119278.015,0.13872455060482025,-1.313697067795161e-10,-0.8801730871200562,6.7884063822281e-09,0.1273539960384369,-2.700231982455392e-10,0.014814568683505058,0.13981168031692504,1.3998473610813462e-11,trajectory,STRAIGHT,3.4967169761657715,-0.138685188814911,0.0033099056800262533
28,119278.109,0.15064625442028046,-1.5889640991861853e-10,-0.8788493871688843,8.103363418599151e-09,0.1289791464805603,-3.2321093024201275e-10,0.013670587912201881,0.13968166828155518,-8.517911969324827e-11,trajectory,STRAIGHT,3.495882272720337,-0.15060352207239447,0.003594352180306888
29,119278.125,0.1518077403306961,-1.6183029916128078e-10,-0.8787268400192261,8.232511344141204e-09,0.12912365794181824,-3.287662364570565e-10,0.013565889559686184,0.13967010736465454,9.967704818422348e-11,trajectory,STRAIGHT,3.495882272720337,-0.15176467970439234,0.003622064712378883
30,119278.218,0.1627080887556076,-1.917290493036461e-10,-0.8776269555091858,9.359618240238388e-09,0.13037411868572235,-3.841768014822833e-10,0.012636707164347172,0.1395700705051422,1.7301500703199365e-11,trajectory,STRAIGHT,3.494969367980957,-0.1626619481751348,0.003882142126893024
31,119278.312,0.17410099506378174,-2.2789796438882348e-10,-0.8765664100646973,1.0404540652215219e-08,0.13149921596050262,-4.48456827228938e-10,0.01175977848470211,0.13948006272315977,-5.3482326429385466e-11,trajectory,STRAIGHT,3.493969440460205,-0.1740516370592431,0.004153971746215581
32,119278.343,0.17805135250091553,-2.417069600024746e-10,-0.8762179017066956,1.0822508070057416e-08,0.13185137510299683,-4.722673918600151e-10,0.011476268991827965,0.13945188999176025,1.1579783233827307e-10,trajectory,STRAIGHT,3.4929282665252686,-0.17800087929873598,0.004248225496298063
33,119278.406,0.18439322710037231,-2.6532434582726694e-10,-0.8756775259971619,1.1569218494851093e-08,0.1323796510696411,-5.121399970775542e-10,0.011041595600545406,0.1394096279144287,6.267569036930891e-11,trajectory,STRAIGHT,3.4929282665252686,-0.1843409640058553,0.004399539767814912
34,119278.437,0.18876749277114868,-2.8269581120454745e-10,-0.8753179311752319,1.1937874889825763e-08,0.13271911442279816,-5.408308245691273e-10,0.010755727998912334,0.13938247084617614,3.967224303372042e-11,trajectory,STRAIGHT,3.4929282665252686,-0.18871399542456402,0.004503907775437517
35,119278.515,0.19754813611507416,-3.2036534536317163e-10,-0.874626100063324,1.2600048595440502e-08,0.13334481418132782,-6.013429754148092e-10,0.010214046575129032,0.13933241486549364,1.3113276526162206e-10,trajectory,STRAIGHT,3.4929282665252686,-0.1974921619775074,0.004713409965789644
36,119278.546,0.20155255496501923,-3.388370972690069e-10,-0.8743231892585754,1.2895913495255865e-08,0.13360744714736938,-6.302263155788523e-10,0.00998047273606062,0.1393114042282103,1.1455508537686405e-10,trajectory,STRAIGHT,3.4929282665252686,-0.20149545162800564,0.004808953592371991
37,119278.625,0.20958401262760162,-3.784445812282655e-10,-0.8737377524375916,1.3391374719695276e-08,0.13409531116485596,-6.905712113258744e-10,0.009535781107842922,0.13927237510681137,9.100441749428461e-11,trajectory,STRAIGHT,3.4918510913848877,-0.20952464516022928,0.005000580545079321
38,119278.75,0.22370463609695435,-4.5684087068842416e-10,-0.8727744221687317,1.4426906156731116e-08,0.13484103977680206,-8.044021559960868e-10,0.008824503049254417,0.1392127168178557,1.4463747084368698e-10,trajectory,STRAIGHT,3.490772008895874,-0.223641290008743,0.00533749223522394
39,119278.843,0.23545955121517181,-5.312197348672498e-10,-0.8720300793647766,1.5276938110049934e-08,0.13536885380744934,-9.066107864441619e-10,0.00829419493675232,0.1391704916954039,1.042216675322034e-10,trajectory,STRAIGHT,3.4896745681762695,-0.23539289510041073,0.005617959184851425
40,119278.875,0.23992983996868134,-5.618060461287655e-10,-0.8717595338821411,1.5485919844671603e-08,0.1355501264333725,-9.472445050562328e-10,0.00810596626251936,0.13915598988533007,2.3279214283100765e-10,trajectory,STRAIGHT,3.488581895828247,-0.23986192556503738,0.005724618247124958
41,119278.968,0.2501107454299927,-6.36423358457705e-10,-0.8711668848991394,1.590857432575119e-08,0.13592708110809326,-1.0433854891189753e-09,0.007702717557549477,0.1391258335113524,2.2712802694642935e-10,trajectory,STRAIGHT,3.488581895828247,-0.2500399663190862,0.005967530029185613
42,119279.093,0.25950074195861816,-7.116037759047344e-10,-0.8706473708152771,1.6307749363712757e-08,0.13623496890068054,-1.1364471586006175e-09,0.00736000994220376,0.1391012024879454,2.2281368092289036e-10,trajectory,STRAIGHT,3.487495183944702,-0.25942732191288087,0.006191571076836004
43,119279.203,0.2766980230808258,-8.660640538060704e-10,-0.869756281375885,1.7580449856710094e-08,0.13671459257602692,-1.3176788549174034e-09,0.006797532085329294,0.13906283259391772,2.1610420388493585e-10,trajectory,STRAIGHT,3.486426830291748,-0.2766197693509582,0.006601890368240875
44,119279.312,0.29107123613357544,-1.0128460292690988e-09,-0.8690646290779114,1.8456316747733466e-08,0.137045219540596,-1.4797807423860831e-09,0.006384843494743109,0.13903638243675218,1.9426544881111403e-10,trajectory,STRAIGHT,3.4853813648223877,-0.29098894550977406,0.006944828664651337
45,119279.421,0.30424046516418457,-1.1623756401846208e-09,-0.8684681057929993,1.9379149264784364e-08,0.13730110228061676,-1.636740298849304e-09,0.0060470253229141235,0.13901591181755066,2.919920632282779e-10,trajectory,STRAIGHT,3.484351634979248,-0.3041544782133272,0.007259040437347378
46,119279.546,0.3190828561782837,-1.349124700844584e-09,-0.8678337335586548,2.0468707065597152e-08,0.13754421472549438,-1.823250217469763e-09,0.0057070753537118435,0.13899646282196046,2.608131964642553e-10,trajectory,STRAIGHT,3.483349323272705,-0.31899270604211694,0.007613173070385524
47,119279.656,0.3310568332672119,-1.514568026550478e-09,-0.8673480749130249,2.1403276677501283e-08,0.1377108246088028,-1.9810986184864987e-09,0.005461312364786863,0.13898313403129578,3.4300052576265894e-10,trajectory,STRAIGHT,3.482372760772705,-0.33096332664761974,0.007898866649744096
48,119279.765,0.34469881653785706,-1.7199268675938129e-09,-0.8668201565742493,2.235663831955988e-08,0.13787336647510529,-2.1689323670415206e-09,0.005208918824791908,0.13897013068199157,3.2566115579341253e-10,trajectory,STRAIGHT,3.4814186096191406,-0.34460148818617853,0.008224358071622185
49,119279.875,0.35876962542533875,-1.9514183602353796e-09,-0.8663008809089661,2.3551845768646607e-08,0.13801507651805878,-2.3715582830874382e-09,0.004976132418960333,0.1389587938785553,3.8653320275038706e-10,trajectory,STRAIGHT,3.48048734664917,-0.3586683577926735,0.008560081055043129
50,119279.968,0.37036746740341187,-2.1578887565709692e-09,-0.8658903241157532,2.4763490325919493e-08,0.1381150186061859,-2.54533816246294e-09,0.0048030889593064785,0.13895079851150513,3.4391937416712295e-10,trajectory,STRAIGHT,3.4795799255371094,-0.37026295479586224,0.008836800177654938
51,119280.0,0.3728537857532501,-2.2040476110873897e-09,-0.8658041954040527,2.5045269994459313e-08,0.1381346732378006,-2.5833872818736836e-09,0.004768045619130135,0.13894922614097596,4.661055675309107e-10,trajectory,STRAIGHT,3.4795799255371094,-0.3727485777272648,0.008896122576737109
52,119280.078,0.3832170367240906,-2.4038351309485506e-09,-0.8654518723487854,2.6179430142806033e-08,0.13821066915988922,-2.7450002271223184e-09,0.004629294387996197,0.13894314646720887,4.2570223881941613e-10,trajectory,STRAIGHT,3.4786953926086426,-0.3831089309975013,0.009143384916069683
53,119280.187,0.3956599235534668,-2.6598583335868398e-09,-0.8650422692298889,2.7438034664386516e-08,0.13829012215137482,-2.9454723105004632e-09,0.004477242007851601,0.13893679022789002,3.913305707807213e-10,trajectory,STRAIGHT,3.477830410003662,-0.3955483405084763,0.009440266381826656
54,119280.281,0.4081094563007355,-2.934244625052429e-09,-0.8646455407142639,2.8703684338775776e-08,0.13835860788822174,-3.153056260529752e-09,0.0043395208194851875,0.13893131136894227,5.065650528743748e-10,trajectory,STRAIGHT,3.476986885070801,-0.40799439612663946,0.009737306397858057
55,119280.312,0.41184547543525696,-3.0202369494247705e-09,-0.8645288944244385,2.9037118669616108e-08,0.13837724924087524,-3.2167157826279436e-09,0.004300807137042284,0.13892982006072999,5.019110313341325e-10,trajectory,STRAIGHT,3.476986885070801,-0.411729372197712,0.009826446059618972
56,119280.39,0.42139527201652527,-3.24788418382127e-09,-0.8642354607582092,2.9936453689042165e-08,0.13842125236988068,-3.382297997234218e-09,0.004206933081150055,0.13892629981040955,5.635110784772854e-10,trajectory,STRAIGHT,3.476986885070801,-0.4212765033971948,0.010054299712721843
57,119280.5,0.4355175197124481,-3.6056813090823425e-09,-0.8638129234313965,3.17633434242319e-08,0.13847772777080536,-3.6346918808050077e-09,0.004080651793628931,0.13892178177833558,5.03768888064894e-10,trajectory,STRAIGHT,3.476161003112793,-0.4353948117276758,0.010391249876865611
58,119280.609,0.4471515715122223,-3.919975011257293e-09,-0.8634741306304932,3.3207474690123965e-08,0.1385176032781601,-3.849359497820615e-09,0.003986532799899578,0.13891859173774712,6.015843359220891e-10,trajectory,STRAIGHT,3.4753541946411133,-0.44702562021146974,0.010668832841856239
59,119280.64,0.45172297954559326,-4.048422930225115e-09,-0.8633431792259216,3.380626302905512e-08,0.13853181898593903,-3.935375580965683e-09,0.003951917868107557,0.1389174544811248,5.842563007143887e-10,trajectory,STRAIGHT,3.4745635986328125,-0.45159575432507637,0.01077790446714513
60,119280.718,0.46045148372650146,-4.301593747868537e-09,-0.8630961775779724,3.5109504555529816e-08,0.13855686783790588,-4.102220785284771e-09,0.003889280604198575,0.13891545057296747,6.429889762743038e-10,trajectory,STRAIGHT,3.4745635986328125,-0.4603218268868119,0.010986162424917473
61,119280.828,0.47417065501213074,-4.720976054528592e-09,-0.8627156615257263,3.712191730256619e-08,0.13859133422374725,-4.371384143553314e-09,0.003799276426434517,0.13891269326210018,5.803127756263733e-10,trajectory,STRAIGHT,3.4737865924835205,-0.47403717825898184,0.011313495304391874
62,119280.937,0.4866454303264618,-5.125700752728335e-09,-0.8623769879341125,3.878913430312195e-08,0.1386181265115738,-4.6234673867218135e-09,0.003725552000105381,0.13891054987907406,7.221669042973959e-10,trajectory,STRAIGHT,3.4730265140533447,-0.4865084822908514,0.011611137466496623
63,119280.968,0.4916359782218933,-5.293995464228374e-09,-0.8622434139251709,3.9298682090190895e-08,0.1386277824640274,-4.726268709731585e-09,0.0036980542354285717,0.13890977740287777,7.221945095820804e-10,trajectory,STRAIGHT,3.4722769260406494,-0.49149764206788404,0.011730209541835651
64,119281.062,0.4999542236328125,-5.582776907431253e-09,-0.8620228171348572,4.0064170819544957e-08,0.13864263892173767,-4.900098993232405e-09,0.003654605709016323,0.138908588886261,8.22031740840303e-10,trajectory,STRAIGHT,3.4722769260406494,-0.49981357448913855,0.011928678873011701
65,119281.171,0.5140971541404724,-6.097956362083323e-09,-0.8616535067558289,4.1658575018607305e-08,0.13866473734378815,-5.202760444689147e-09,0.0035869984421879053,0.13890682101249696,8.163237197657394e-10,trajectory,STRAIGHT,3.471541404724121,-0.5139525744646392,0.012266122362467305
66,119281.265,0.5278262495994568,-6.627938642367326e-09,-0.8613014221191406,4.3422063590178657e-08,0.13868291676044464,-5.5051216918400314e-09,0.0035282857716083527,0.13890536665916442,8.584255462595097e-10,trajectory,STRAIGHT,3.470816135406494,-0.5276778569086105,0.012593691917716497
67,119281.296,0.5299064517021179,-6.710865640968677e-09,-0.8612486124038696,4.3654531809442686e-08,0.1386854201555252,-5.551672899173354e-09,0.003519937163218856,0.13890516638755798,8.591835959226676e-10,trajectory,STRAIGHT,3.4701006412506104,-0.529757481486925,0.012643324527789077
68,119281.375,0.5403087735176086,-7.13605752267199e-09,-0.8609861135482788,4.45937802634514e-08,0.1386970579624176,-5.787338608342907e-09,0.003480148036032915,0.13890423536300647,9.52771406840926e-10,trajectory,STRAIGHT,3.4701006412506104,-0.5401569161659481,0.012891518854682484
69,119281.484,0.5523759722709656,-7.651675737463393e-09,-0.8606851696968079,4.54954410080684e-08,0.13870885968208313,-6.0667821877302686e-09,0.0034380059223622084,0.13890329122543324,1.002408398994297e-09,trajectory,STRAIGHT,3.4693961143493652,-0.5522207674732016,0.013179436311238475
70,119281.578,0.5644446015357971,-8.19189072132076e-09,-0.8603877425193787,4.652860903141468e-08,0.13871906697750092,-6.352739223558501e-09,0.0033996717538684607,0.13890247464179983,1.0314299058045396e-09,trajectory,STRAIGHT,3.4686999320983887,-0.5642860507977332,0.013467387874569496
71,119281.609,0.5694385170936584,-8.422754049774994e-09,-0.8602655529975891,4.6970054949964914e-08,0.13872289657592773,-6.472970159876468e-09,0.003384866751730442,0.1389021682739257,1.0488926826216137e-09,trajectory,STRAIGHT,3.4686999320983887,-0.5692785823847615,0.013586540238279012
72,119281.687,0.5773459076881409,-8.797197637022691e-09,-0.8600732684135437,4.772380567782668e-08,0.13872848451137543,-6.6656142827525855e-09,0.0033625862561166286,0.13890172123909,1.0627076047177967e-09,trajectory,STRAIGHT,3.4686999320983887,-0.5771837822584871,0.0137752066714195
73,119281.781,0.5890000462532043,-9.36921829008952e-09,-0.8597921133041382,4.904112690683318e-08,0.138735830783844,-6.954599562902786e-09,0.003332166699692607,0.13890113353729253,1.0841400554969838e-09,trajectory,STRAIGHT,3.468010425567627,-0.5888346935629443,0.01405326864000391
74,119281.812,0.5927460193634033,-9.558267066722692e-09,-0.8597022891044617,4.948258351767365e-08,0.1387379765510559,-7.0487744530112195e-09,0.0033229843247681856,0.13890096187591555,1.106406296489053e-09,trajectory,STRAIGHT,3.467329502105713,-0.5925796297152957,0.014142645696151092
75,119281.906,0.6031515002250671,-1.0096841585038874e-08,-0.8594540357589722,5.053220424883203e-08,0.13874347507953644,-7.313655903118388e-09,0.0032989070750772953,0.13890052199363712,1.1411385734698766e-09,trajectory,STRAIGHT,3.467329502105713,-0.6029822310974424,0.014390915283124736
76,119281.984,0.6131412386894226,-1.0632725810921784e-08,-0.8592172861099243,5.1410399457596957e-08,0.1387481391429901,-7.57248219684925e-09,0.0032775348518043756,0.13890014886856084,1.1899806879948011e-09,trajectory,STRAIGHT,3.4666531085968018,-0.6129692064556025,0.014629265444893708
77,119282.031,0.6193854212760925,-1.0977176501114627e-08,-0.8590700030326843,5.1950465180210076e-08,0.13875079154968262,-7.736505658328952e-09,0.0032650006469339132,0.13889993667602535,1.208451221639327e-09,trajectory,STRAIGHT,3.4659817218780518,-0.6192116625954043,0.014778248507880978
78,119282.125,0.6293761134147644,-1.154376771950183e-08,-0.8588355779647827,5.277464850510807e-08,0.13875462114810944,-8.002552398522766e-09,0.0032460347283631563,0.1388996303081512,1.266380567468226e-09,trajectory,STRAIGHT,3.4659817218780518,-0.6291995934734729,0.0150166213931949
79,119282.218,0.6414481997489929,-1.2254200321137887e-08,-0.8585541248321533,5.362934252941227e-08,0.13875871896743774,-8.329946510343689e-09,0.003225220600143075,0.13889930248260493,1.3120344933427537e-09,trajectory,STRAIGHT,3.465318441390991,-0.6412683450147441,0.015304655270488353
80,119282.234,0.6431133151054382,-1.2354435696693145e-08,-0.8585155010223389,5.3753790534670574e-08,0.13875925540924072,-8.37561309197099e-09,0.003222511149942875,0.1388992595672607,1.3237511843430766e-09,trajectory,STRAIGHT,3.465318441390991,-0.6429330005482612,0.015344384078905485
81,119282.328,0.6556016802787781,-1.3123797160119466e-08,-0.8582263588905334,5.475172999189056e-08,0.13876283168792725,-8.722039090969247e-09,0.0032032534945756197,0.13889897346496582,1.3510816951782647e-09,trajectory,STRAIGHT,3.4646592140197754,-0.6554179181965836,0.015642350124442844
82,119282.437,0.6680900454521179,-1.3924646324880996e-08,-0.8579387664794922,5.5698005893791567e-08,0.13876590132713318,-9.075391993462745e-09,0.003185780718922615,0.13889872789382934,1.4460650129874873e-09,trajectory,STRAIGHT,3.4640042781829834,-0.6679028378676364,0.01594031613850147
83,119282.546,0.6809960603713989,-1.47859351429247e-08,-0.8576431274414062,5.621462017578675e-08,0.13876867294311523,-9.44779809941565e-09,0.0031695186626166105,0.1388985061645508,1.4869082335687593e-09,trajectory,STRAIGHT,3.4633522033691406,-0.6808052941797769,0.016248247028518237
84,119282.625,0.6909881830215454,-1.547672567880909e-08,-0.8574156165122986,5.6487028042577154e-08,0.1387704610824585,-9.741186524081513e-09,0.0031580685172230005,0.13889836311340334,1.6120438904731687e-09,trajectory,STRAIGHT,3.462705135345459,-0.6907946631586412,0.016486653921032993
85,119282.671,0.697233259677887,-1.5919258800067837e-08,-0.8572734594345093,5.662792866508869e-08,0.13877157866954803,-9.926800714765704e-09,0.0031513350550085306,0.13889827370643618,1.4883396472075856e-09,trajectory,STRAIGHT,3.462705135345459,-0.6970380194264436,0.016635658218068755
86,119282.765,0.7076417207717896,-1.6675501868235187e-08,-0.8570377230644226,5.663262533169204e-08,0.1387731432914734,-1.023999907090456e-08,0.003140851855278015,0.13889814853668217,1.6475581664993435e-09,trajectory,STRAIGHT,3.462705135345459,-0.7074436143267988,0.016883998694445807
87,119282.859,0.7197155356407166,-1.7582419076234146e-08,-0.8567646145820618,5.656452336016681e-08,0.1387748420238495,-1.0609317868670587e-08,0.003129679709672928,0.13889801263809207,1.6425209292429598e-09,trajectory,STRAIGHT,3.4620606899261475,-0.7195141061650361,0.017172073617376386
88,119282.953,0.7242952585220337,-1.793486958945323e-08,-0.8566616177558899,5.654573661380182e-08,0.13877533376216888,-1.07510924607368e-08,0.003125725779682398,0.13889797329902653,1.7166539744137437e-09,trajectory,STRAIGHT,3.4620606899261475,-0.7240925690788984,0.017281343407284332
89,119283.078,0.7463611960411072,-1.9699381681448358e-08,-0.8561658263206482,5.635786911199061e-08,0.13877758383750916,-1.1447196968106255e-08,0.0031084581278264523,0.1388977932929993,1.8610693511298727e-09,trajectory,STRAIGHT,3.4607789516448975,-0.7461524396387276,0.01780782505597281
90,119283.171,0.7567696571350098,-2.0570503522776562e-08,-0.8559333682060242,5.624045197357714e-08,0.13877832889556885,-1.178302166948697e-08,0.0031013060361146927,0.13889773368835454,1.7244297624581357e-09,trajectory,STRAIGHT,3.4601430892944336,-0.7565580411380637,0.01805616541750379
91,119283.218,0.7634310722351074,-2.114131270047892e-08,-0.8557845950126648,5.6395442689801025e-08,0.13877880573272705,-1.2000461957484276e-08,0.0030970184598118067,0.13889769554138187,1.8228583980035543e-09,trajectory,STRAIGHT,3.4595086574554443,-0.7632176268298991,0.018215103235596202
92,119283.296,0.7717578411102295,-2.1869576372068877e-08,-0.8555986285209656,5.6698379028733675e-08,0.1387794017791748,-1.2275022776009337e-08,0.003092067316174507,0.1388976478576661,1.70123135499963e-09,trajectory,STRAIGHT,3.4595086574554443,-0.7715421097479194,0.01841377549346372
93,119283.39,0.7829989790916443,-2.287904976583377e-08,-0.855348527431488,5.709759745532102e-08,0.13878020644187927,-1.2650551717285907e-08,0.0030858966056257486,0.13889758348464973,1.861251723214908e-09,trajectory,STRAIGHT,3.4588756561279297,-0.7827801631020677,0.018681983015274923
94,119283.406,0.7854970097541809,-2.310752300616059e-08,-0.8552930951118469,5.721736298468193e-08,0.1387803852558136,-1.2734763465971355e-08,0.0030845918226987123,0.138897569179535,1.6791967353576754e-09,trajectory,STRAIGHT,3.4588756561279297,-0.7852775085125145,0.018741584682643884
95,119283.5,0.7971544861793518,-2.4193878900291566e-08,-0.8550344109535217,5.768938012137375e-08,0.13878083229064941,-1.3131400855570519e-08,0.003078798297792673,0.13889753341674813,1.8449733732115573e-09,trajectory,STRAIGHT,3.4582438468933105,-0.7969317881548434,0.019019725776890664
96,119283.593,0.8083956241607666,-2.5273228843047946e-08,-0.8547849655151367,5.8485379879812383e-08,0.13878123462200165,-1.3519565023045743e-08,0.003073686733841896,0.13889750123023994,1.8249783009524283e-09,trajectory,STRAIGHT,3.457615852355957,-0.8081698451770691,0.01928793322884521
97,119283.703,0.814224362373352,-2.5845329432172548e-08,-0.8546556234359741,5.8950302227782584e-08,0.13878144323825836,-1.3723036929036425e-08,0.0030712084844708443,0.13889748454093942,1.892019874733078e-09,trajectory,STRAIGHT,3.45698881149292,-0.8139969864937129,0.019427003747054195
98,119283.812,0.8350412845611572,-2.7959011106304388e-08,-0.8541960716247559,6.071138248517169e-08,0.13878218829631805,-1.446199782151325e-08,0.0030631604604423046,0.13889742493629462,1.9926550611690733e-09,trajectory,STRAIGHT,3.4563591480255127,-0.8348082090379094,0.01992368409878391
