frame,time_s,x,y,z,yaw,vx,vy,vz,cmd_vx,cmd_vy,cmd_vz,command_source,family,min_distance_m,goal_progress_m,lateral_deviation_m
1,100815.531,0.0,0.0,-0.8426389098167419,0.0,0.0,0.0,0.1427750140428543,0.0,0.0,0.0,trajectory_no_feasible,STRAIGHT,3.147578239440918,0.0,0.0
2,100815.671,0.0,0.0,-0.825455904006958,0.0,0.0,0.0,0.017434056848287582,0.0,0.0,0.0,trajectory_no_feasible,STRAIGHT,3.147731065750122,0.0,0.0
3,100815.796,0.0,0.0,-0.8256269097328186,0.0,0.0,0.0,-0.019786251708865166,0.0,0.0,0.0,trajectory_no_feasible,STRAIGHT,3.1475882530212402,0.0,0.0
4,100815.968,0.0,0.0,-0.8287588357925415,0.0,0.0,0.0,-0.03534914553165436,0.1462038853783851,-0.043429179471169865,0.0049286737498441795,trajectory,SOFT_LEFT,3.1477484703063965,0.0,0.0
5,100816.187,8.353503653779626e-05,-2.6497280487092212e-05,-0.8367324471473694,6.969539433346371e-06,0.003054396016523242,-0.0009354437352158129,-0.04594125226140022,0.14595953421863814,-0.043352384799692535,0.0054276519281625645,trajectory,SOFT_LEFT,3.147524833679199,8.35350131342949e-05,2.6497280487092212e-05
6,100816.406,0.0028120416682213545,-0.0008432853501290083,-0.8470127582550049,2.102999897422816e-05,0.02517196349799633,-0.007495668716728687,-0.0497928112745285,0.14419014090970314,-0.042747238181644574,0.006387328702108381,trajectory,SOFT_LEFT,3.1470718383789062,0.0028120179594370853,0.0008432853501290083
7,100816.546,0.009976552799344063,-0.0029723576735705137,-0.8566519021987915,1.7258828974693245e-05,0.04920890927314758,-0.014608914963901043,-0.047249358147382736,0.14226719280774094,-0.04196681730033146,0.007015965609824529,trajectory,SOFT_LEFT,3.1458511352539062,0.009976258106341618,0.0029723576735705137
8,100816.671,0.01560351625084877,-0.004642260726541281,-0.8613548278808594,1.3079719222720139e-05,0.06091741472482681,-0.01807185634970665,-0.042877644300460815,0.14133051111080042,-0.041602663213510326,0.0073528279674223655,trajectory,SOFT_LEFT,3.1442418098449707,0.015602797150011227,0.004642260726541281
9,100816.843,0.02279619127511978,-0.006775038316845894,-0.8658174872398376,8.673820943572482e-06,0.07204371690750122,-0.021352006122469902,-0.039688482880592346,0.14044040284228002,-0.041339837016786896,0.007744124763715877,trajectory,SOFT_LEFT,3.1424906253814697,0.022794658908249943,0.006775038316845894
10,100817.0,0.03880787268280983,-0.011515793390572071,-0.873723566532135,2.4075003585752354e-06,0.08893662691116333,-0.026309311389923096,-0.039474863559007645,0.13908896029268678,-0.04084971560554685,0.00852483989308415,trajectory,SOFT_LEFT,3.1398963928222656,0.038803440767336994,0.011515793390572071
11,100817.281,0.05835140869021416,-0.017292343080043793,-0.8814018964767456,-1.6960960719214033e-06,0.10198909789323807,-0.030121909454464912,-0.03626954182982445,0.13804475345976558,-0.040441381269843646,0.008999520986040722,trajectory,SOFT_LEFT,3.134268283843994,0.058341402263303976,0.017292343080043793
12,100817.5,0.07985011488199234,-0.023637473583221436,-0.8887336254119873,-3.956816187992787e-06,0.11142121255397797,-0.03286297246813774,-0.034115441143512726,0.13729017797151744,-0.04016544783202833,0.00953096824736631,trajectory,SOFT_LEFT,3.1267969608306885,0.07983139088085522,0.023637473583221436
13,100817.718,0.10332612693309784,-0.030556518584489822,-0.8955276608467102,-5.2167644004391275e-06,0.11834326386451721,-0.0348539762198925,-0.030816012993454933,0.12164871024468885,-0.09133938755935905,0.00992868387849151,trajectory,LEFT,3.119086980819702,0.10329478772765377,0.030556518584489822
14,100817.89,0.12872889637947083,-0.03807799890637398,-0.9018346071243286,-8.06437073069831e-06,0.12298248708248138,-0.03760915994644165,-0.02786155231297016,0.12127756266990462,-0.09105861405916642,0.010306029988692084,trajectory,LEFT,3.110619068145752,0.12868014696141117,0.03807799890637398
15,100817.984,0.14243130385875702,-0.04248172789812088,-0.904854953289032,-1.1001163531416238e-05,0.12375321984291077,-0.04196420684456825,-0.02538933977484703,-0.12,-0.12,0.0,recovery,STRAIGHT,3.1054816246032715,0.14237057072153902,0.04248172789812088
16,100818.109,0.15502643585205078,-0.047005947679281235,-0.9073495268821716,-5.759115828028539e-05,0.12163219600915909,-0.04691450670361519,-0.023931831121444702,0.0,0.0,0.0,recovery,STRAIGHT,3.096679449081421,0.15495201491862076,0.047005947679281235
17,100818.218,0.16717952489852905,-0.05222484841942787,-0.9099026918411255,-8.275822439278493e-05,0.10902109742164612,-0.05186447873711586,-0.023667719215154648,0.0,0.0,0.0,recovery,STRAIGHT,3.0926012992858887,0.16708758600045392,0.05222484841942787
18,100818.328,0.1790582835674286,-0.05832761898636818,-0.9126035571098328,-8.20014154149203e-05,0.09420430660247803,-0.051590438932180405,-0.02241608314216137,0.0,0.0,0.0,recovery,STRAIGHT,3.088482141494751,0.178943510227489,0.05832761898636818
19,100818.453,0.18780475854873657,-0.06329696625471115,-0.9147863388061523,-8.435706955823e-05,0.08266662806272507,-0.048521362245082855,-0.02136748656630516,0.0,0.0,0.0,recovery,STRAIGHT,3.0863499641418457,0.18766951567686263,0.06329696625471115
20,100818.562,0.19589458405971527,-0.0681636855006218,-0.916975736618042,-8.887679351367333e-05,0.07163596153259277,-0.04405643045902252,-0.020227525383234024,0.0,0.0,0.0,recovery,STRAIGHT,3.084386110305786,0.19573765923159847,0.0681636855006218
21,100818.687,0.20326286554336548,-0.072770856320858,-0.9191690683364868,-9.427106568374445e-05,0.06135768070816994,-0.03894172981381416,-0.019174514338374138,0.0,0.0,0.0,recovery,STRAIGHT,3.08392333984375,0.20308392185258128,0.072770856320858
22,100818.812,0.2098793238401413,-0.07701682299375534,-0.9213705658912659,-9.956236670445996e-05,0.05198384076356888,-0.03369409963488579,-0.018234170973300934,0.0,0.0,0.0,recovery,STRAIGHT,3.083569288253784,0.20967879975571968,0.07701682299375534
23,100818.937,0.2156117856502533,-0.08075901120901108,-0.9235079884529114,-0.00010409212711710638,0.04377980902791023,-0.02876524068415165,-0.01722586527466774,0.0,0.0,0.0,recovery,STRAIGHT,3.082062244415283,0.21539121618380008,0.08075901120901108
24,100819.125,0.22021472454071045,-0.08379640430212021,-0.9254341721534729,-0.00010748779035363513,0.037149231880903244,-0.024610502645373344,-0.0163496732711792,0.12814403574013244,-0.09254713149969647,0.01179379581957272,trajectory,LEFT,3.0823068618774414,0.2199771777558741,0.08379640430212021
