frame,time_s,x,y,z,yaw,vx,vy,vz,cmd_vx,cmd_vy,cmd_vz,command_source,family,min_distance_m,goal_progress_m,lateral_deviation_m
23,97207.765,0.229285329580307,1.606360058303835e-07,-0.8498750329017639,-3.288812047763961e-08,0.06359310448169708,5.691133964091932e-08,-0.017140869051218033,0.14491255164146433,-6.24255439301727e-09,-0.013405862981936347,trajectory,STRAIGHT,3.337575912475586,0.229285329580307,1.606360058303835e-07
24,97208.453,0.2499874234199524,1.7641173144511413e-07,-0.8529337644577026,-3.3400651186007986e-08,0.08864269405603409,6.000159658015036e-08,-0.009140808135271072,0.14290858447551738,-6.632451454912339e-09,-0.013214687492102287,trajectory,STRAIGHT,3.3848824501037598,0.24998742341995062,1.7641173144511413e-07
25,97208.781,0.30397310853004456,2.1206179212640563e-07,-0.8349910974502563,-3.478527709506577e-08,0.08254208415746689,6.871441371458786e-08,0.02645026706159115,0.0,0.0,0.0,control_loop_hover,STRAIGHT,3.3845629692077637,0.3039731085300428,2.1206179212640563e-07
26,97209.437,0.32493653893470764,2.3034243668007548e-07,-0.8340843319892883,-3.5434475016265376e-08,0.08221276849508286,7.293317594303517e-08,-0.020690230652689934,0.14342297852039354,-7.905134857083329e-09,-0.013886823666601779,trajectory,STRAIGHT,3.4054548740386963,0.32493653893470587,2.3034243668007548e-07
27,97209.796,0.360171377658844,2.711478259698197e-07,-0.8216699957847595,-3.6314332184966515e-08,0.04916345700621605,8.279150165435567e-08,0.010347130708396435,0.0,0.0,0.0,control_loop_hover,STRAIGHT,3.374030113220215,0.3601713776588422,2.711478259698197e-07
28,97210.437,0.37536075711250305,2.95143365747208e-07,-0.8248019814491272,-3.4180999799178904e-08,0.060484033077955246,8.731375089610083e-08,-0.014983112923800945,0.0,0.0,0.0,recovery,STRAIGHT,3.3653383255004883,0.3753607571124995,2.95143365747208e-07
29,97210.765,0.40239420533180237,3.4296942885703174e-07,-0.811915397644043,-3.165661371882898e-08,0.03774215653538704,9.73651737012915e-08,0.002540918067097664,0.0,0.0,0.0,control_loop_hover,STRAIGHT,3.3632590770721436,0.4023942053317988,3.4296942885703174e-07
30,97211.109,0.41060420870780945,3.69387322507464e-07,-0.8165651559829712,-3.206429862820321e-08,0.025432955473661423,1.0270889561070362e-07,-0.015389221720397472,0.14796536356210735,-8.868870489332886e-09,-0.016200217541886573,trajectory,GOAL_DIRECT,3.347170352935791,0.4106042087078041,3.69387322507464e-07
31,97211.515,0.41586121916770935,3.9526753425889183e-07,-0.8247082233428955,-3.034844855589682e-08,0.01870999112725258,1.0764870239654556e-07,-0.041910141706466675,0.14850320070982004,-9.746530226651356e-09,-0.013467199459369706,trajectory,GOAL_DIRECT,3.362640619277954,0.415861219167704,3.9526753425889183e-07
32,97211.765,0.427062064409256,4.347916728875134e-07,-0.832426905632019,-2.4404457634007236e-08,0.044990673661231995,1.1377839825854608e-07,0.005494571290910244,0.14640074610710166,-1.2952786220950908e-08,-0.01651604487366865,trajectory,GOAL_DIRECT,3.353924512863159,0.4270620644092489,4.347916728875134e-07
33,97212.109,0.43675968050956726,4.5591866637550993e-07,-0.8356795907020569,-2.066335548961705e-08,0.06154632940888405,1.1708531388876509e-07,-0.026141546666622162,0.14507629364728947,-1.333318752374144e-08,-0.013483560267110914,trajectory,GOAL_DIRECT,3.3824093341827393,0.43675968050956016,4.5591866637550993e-07
34,97212.468,0.45729121565818787,4.889312776867882e-07,-0.8447250723838806,-1.7471042503781602e-08,0.08645034581422806,1.2218025347010553e-07,-0.03858550637960434,0.14308397233486192,-1.621230679493442e-08,-0.011892929855009168,trajectory,GOAL_DIRECT,3.362715721130371,0.457291215658179,4.889312776867882e-07
35,97213.171,0.4892098605632782,5.29916519553808e-07,-0.8536995053291321,-1.5073133199136236e-08,0.10631928592920303,1.2853470821028168e-07,0.003322042990475893,0.14149445712566383,-1.8834740701028925e-08,-0.014399585707839474,trajectory,GOAL_DIRECT,3.3996963500976562,0.4892098605632693,5.29916519553808e-07
36,97213.828,0.5448591113090515,6.003049293212825e-07,-0.8329227566719055,-1.1493949488699097e-08,0.0867239385843277,1.4004525894506514e-07,0.02545013092458248,0.0,0.0,0.0,control_loop_hover,GOAL_DIRECT,3.4060816764831543,0.5448591113090391,6.003049293212825e-07
37,97214.484,0.5896135568618774,6.805791485930968e-07,-0.8118383288383484,-8.568404595136308e-09,0.06696681678295135,1.5265807462583325e-07,0.0074593788012862206,0.0,0.0,0.0,control_loop_hover,GOAL_DIRECT,3.3547990322113037,0.5896135568618615,6.805791485930968e-07
38,97215.125,0.6148746609687805,7.64984122270107e-07,-0.7977296710014343,-3.4911749599622233e-09,0.03063032776117325,1.6543818048830872e-07,-0.015397378243505955,0.0,0.0,0.0,control_loop_hover,GOAL_DIRECT,3.3272597789764404,0.614874660968761,7.64984122270107e-07
39,97215.843,0.6261107921600342,8.594602718403621e-07,-0.7909860014915466,4.0328470950878596e-09,0.012496924959123135,1.7902259230595519e-07,-0.04264239966869354,0.0,0.0,0.0,control_loop_hover,GOAL_DIRECT,3.328953266143799,0.6261107921600093,8.594602718403621e-07
40,97216.468,0.6305678486824036,9.568688028593897e-07,-0.7804031372070312,8.114408819960886e-09,0.005164342932403088,1.9242628468418843e-07,-0.025779668241739273,0.0,0.0,0.0,control_loop_hover,GOAL_DIRECT,3.328864574432373,0.6305678486823716,9.568688028593897e-07
41,97216.812,0.6323214173316956,1.0584072924757493e-06,-0.7777795195579529,1.3587399780741149e-08,0.002143785823136568,2.0604029771220667e-07,-0.03441919386386871,0.0,0.0,0.0,control_loop_hover,GOAL_DIRECT,3.328179359436035,0.6323214173316565,1.0584072924757493e-06
42,97217.14,0.6327674984931946,1.1125038099635276e-06,-0.7965337634086609,1.763745729291579e-08,0.0013881888007745147,2.1327001320514682e-07,-0.0904059186577797,0.14988894489593718,-4.468682614472639e-08,-0.012699506317288396,trajectory,GOAL_DIRECT,3.3061976432800293,0.632767498493152,1.1125038099635276e-06
43,97217.812,0.6331254243850708,1.1737511158571579e-06,-0.8202744126319885,2.045342054917855e-08,0.002906227018684149,2.2106431174506724e-07,-0.04447826370596886,0.1497675018385043,-4.7853701303171045e-08,-0.014363105821707989,trajectory,GOAL_DIRECT,3.3583102226257324,0.6331254243850228,1.1737511158571579e-06
44,97218.484,0.6465423703193665,1.2974758192285663e-06,-0.8149682283401489,2.409865829077733e-08,0.03629620373249054,2.3727676534690545e-07,-0.009434966370463371,0.0,0.0,0.0,control_loop_hover,GOAL_DIRECT,3.3772833347320557,0.6465423703193078,1.2974758192285663e-06
45,97218.828,0.6730714440345764,1.4270394785853568e-06,-0.8018181920051575,3.1993595450623786e-08,0.04827510565519333,2.533449503516749e-07,-0.009144026786088943,0.0,0.0,0.0,control_loop_hover,GOAL_DIRECT,3.3724894523620605,0.6730714440345054,1.4270394785853568e-06
46,97219.14,0.6841984391212463,1.496512481935497e-06,-0.8105736970901489,3.761880675119198e-08,0.03457050770521164,2.612249261346733e-07,-0.03732855245471001,0.14723435938358093,-6.116166639680723e-08,-0.01518805625136859,trajectory,GOAL_DIRECT,3.325615406036377,0.6841984391211682,1.496512481935497e-06
47,97219.484,0.6914404630661011,1.5616715245414525e-06,-0.8220118284225464,4.113288269947689e-08,0.02567831426858902,2.685591198314796e-07,-0.050541870296001434,0.14794573485851034,-6.377638427756536e-08,-0.013174591941729584,trajectory,GOAL_DIRECT,3.344386339187622,0.6914404630660158,1.5616715245414525e-06
48,97219.812,0.7008687257766724,1.6370943285437534e-06,-0.8374552726745605,4.599937416105075e-08,0.046740658581256866,2.781580406008288e-07,-0.05604805052280426,0.14626074731349667,-6.763503817207751e-08,-0.011459627207018763,trajectory,GOAL_DIRECT,3.360171318054199,0.7008687257765782,1.6370943285437534e-06
49,97219.921,0.7166802287101746,1.7109381360569387e-06,-0.8511722683906555,5.246230552736306e-08,0.0734596773982048,2.8755505354638444e-07,-0.015044504776597023,-0.12,0.12,0.0,recovery,STRAIGHT,3.3545026779174805,0.7166802287100715,1.7109381360569387e-06
50,97220.046,0.7241028547286987,2.1138546799193136e-05,-0.8515726327896118,2.0566602554212742e-05,0.07945507019758224,0.0011205758200958371,0.004199618473649025,-0.12,0.12,0.0,recovery,STRAIGHT,3.3657126426696777,0.724102854713049,2.1138546799193136e-05
51,97220.14,0.7310963273048401,0.0003299604868516326,-0.8512614965438843,6.575815164012438e-05,0.07454932481050491,0.006287451833486557,0.0009470456279814243,-0.12,0.12,0.0,recovery,STRAIGHT,3.382051706314087,0.7310963234897638,0.0003299604868516326
52,97220.265,0.7377187013626099,0.0013040694175288081,-0.8515658974647522,9.932118228897545e-05,0.06263543665409088,0.014266077429056168,-0.007374911103397608,-0.12,0.12,0.0,recovery,STRAIGHT,3.3957905769348145,0.7377186417439194,0.0013040694175288081
53,97220.39,0.7430275082588196,0.0030978054273873568,-0.8526328206062317,0.00011094895812813713,0.047679394483566284,0.0231662318110466,-0.014553902670741081,-0.12,0.12,0.0,recovery,STRAIGHT,3.3978183269500732,0.7430271717077623,0.0030978054273873568
54,97220.5,0.746752142906189,0.005656671244651079,-0.8542425036430359,0.00010868504565222116,0.032405078411102295,0.031820692121982574,-0.019718242809176445,-0.12,0.12,0.0,recovery,STRAIGHT,3.3617420196533203,0.7467510204276966,0.005656671244651079
55,97220.609,0.7490661144256592,0.009003876708447933,-0.8562655448913574,9.974147620804509e-05,0.017473850399255753,0.04006924480199814,-0.023460783064365387,-0.12,0.12,0.0,recovery,STRAIGHT,3.3495311737060547,0.7490632700581124,0.009003876708447933
56,97220.718,0.7500404119491577,0.013234115205705166,-0.8586700558662415,8.807027333134978e-05,0.003018822055310011,0.047936949878931046,-0.0262871403247118,-0.12,0.12,0.0,recovery,STRAIGHT,3.3511550426483154,0.7500342666065549,0.013234115205705166
57,97220.828,0.7500665783882141,0.014707080088555813,-0.8594729900360107,8.435953372378507e-05,-0.0012507832143455744,0.05024527758359909,-0.02713426761329174,-0.12,0.12,0.0,recovery,STRAIGHT,3.3511550426483154,0.7500589889440832,0.014707080088555813
58,97220.968,0.7479239702224731,0.02433677949011326,-0.8643754720687866,6.522346259849375e-05,-0.023113714531064034,0.06198934093117714,-0.030949914827942848,0.0,0.0,0.0,trajectory_no_feasible,GOAL_DIRECT,3.373013973236084,0.7479031915512486,0.02433677949011326
59,97221.093,0.7450293898582458,0.030925754457712173,-0.8674919605255127,4.17243403090571e-05,-0.032464221119880676,0.06613180041313171,-0.029618926346302032,0.15,-0.005947212053705321,-0.010211750869460788,trajectory,STRAIGHT,3.3874497413635254,0.7449958436241086,0.030925754457712173
60,97221.203,0.7415729761123657,0.037630628794431686,-0.8705242872238159,5.748673651091684e-05,-0.03317646682262421,0.06458299607038498,-0.030266452580690384,0.15,-0.005838875795616882,-0.009871473870583718,trajectory,STRAIGHT,3.4024693965911865,0.7415233191005761,0.037630628794431686
61,97221.328,0.7386246919631958,0.043993860483169556,-0.8737376928329468,8.53901729257518e-05,-0.02338375337421894,0.059831731021404266,-0.03245875984430313,0.15,-0.0054258368893255506,-0.009402256352752806,trajectory,STRAIGHT,3.4503161907196045,0.7385568354236298,0.043993860483169556
62,97221.453,0.736969530582428,0.049791280180215836,-0.8771063685417175,9.824767028486136e-05,-0.008571185171604156,0.053720954805612564,-0.03329858556389809,0.15,-0.005517930185490355,-0.00916663650974667,trajectory,STRAIGHT,3.4450860023498535,0.7368826218418842,0.049791280180215836
63,97221.656,0.736886739730835,0.05465764179825783,-0.8802957534790039,9.889492500028738e-05,0.0069431038573384285,0.04765649512410164,-0.03294360265135765,0.14944417465528884,-0.0042991663639213315,-0.008746518072420937,trajectory,STRAIGHT,3.4049839973449707,0.7367820134068968,0.05465764179825783
64,97221.796,0.7406335473060608,0.06213393807411194,-0.8862462639808655,8.660358997573582e-05,0.03494894877076149,0.0370451919734478,-0.033397283405065536,0.14720382744909496,-0.003709741252988594,-0.008272638320251107,trajectory,STRAIGHT,3.3968679904937744,0.7404981763571445,0.06213393807411194
65,97221.906,0.7448025345802307,0.06553877890110016,-0.8894796967506409,7.759816943852228e-05,0.04901778697967529,0.031842999160289764,-0.030911533161997795,0.14607837937675697,-0.002886686818952596,-0.008048513899679744,trajectory,STRAIGHT,3.3968679904937744,0.7446518769393062,0.06553877890110016
66,97222.031,0.7501065135002136,0.06837641447782516,-0.8923619985580444,6.950545892205579e-05,0.06123300641775131,0.02737051621079445,-0.02895939163863659,0.14510120730638945,-0.002811772792789713,-0.008060570131178462,trajectory,STRAIGHT,3.4079554080963135,0.7499424664092711,0.06837641447782516
67,97222.125,0.7565143704414368,0.07081180810928345,-0.8950958251953125,6.2703859655965e-05,0.07202701270580292,0.023455936461687088,-0.027710935100913048,0.14423772133264376,-0.0021189326265148222,-0.007755186812914361,trajectory,STRAIGHT,3.423043727874756,0.756338350283345,0.07081180810928345
68,97222.25,0.7636486291885376,0.07283587753772736,-0.8976255059242249,5.73681523473084e-05,0.08118677139282227,0.02015036530792713,-0.026502275839447975,0.1435049658201239,-0.002056311505159507,-0.0077253955173859495,trajectory,STRAIGHT,3.4398090839385986,0.7634623093161412,0.07283587753772736
69,97222.359,0.7718472480773926,0.07462526112794876,-0.9001294374465942,5.305906175339323e-05,0.08941517770290375,0.017201464623212814,-0.025494251400232315,0.14284671277835093,-0.0015542015736936038,-0.0074496973911055125,trajectory,STRAIGHT,3.4564013481140137,0.7716515483475277,0.07462526112794876
70,97222.484,0.7813615798950195,0.07623913139104843,-0.9026898741722107,4.958312155890211e-05,0.09693615883588791,0.014516832306981087,-0.024559279903769493,0.14224504971947272,-0.0013219543284083493,-0.007286514749010221,trajectory,STRAIGHT,3.4721627235412598,0.7811571874909351,0.07623913139104843
71,97222.593,0.7912755608558655,0.0775638222694397,-0.9050949215888977,4.707700148735358e-05,0.10317663848400116,0.012304268777370453,-0.02374042384326458,0.1417458225905801,-0.0012771193664838764,-0.007231770863016264,trajectory,STRAIGHT,3.486877679824829,0.7910638563593775,0.0775638222694397
72,97222.734,0.8024132251739502,0.07874854654073715,-0.90754634141922,4.51248923231671e-05,0.10880345851182938,0.010318071581423283,-0.02280573733150959,0.1412956860797662,-0.0009432799036280262,-0.006965918783336361,trajectory,STRAIGHT,3.5003397464752197,0.8021948329223143,0.07874854654073715
73,97222.843,0.8137540817260742,0.07971540093421936,-0.9098430275917053,4.37471534106629e-05,0.11343308538198471,0.008686238899827003,-0.02197646163403988,0.1409253227782665,-0.0007910001736996104,-0.006809774021807664,trajectory,STRAIGHT,3.5125951766967773,0.8135301149690619,0.07971540093421936
74,97222.968,0.8251783847808838,0.08050727099180222,-0.9119883179664612,4.277542503766535e-05,0.11725106835365295,0.007348549552261829,-0.021147120743989944,0.14061988939330275,-0.0006665236914070964,-0.0066679992935964084,trajectory,STRAIGHT,3.5237536430358887,0.8249497622066393,0.08050727099180222
75,97223.078,0.835507869720459,0.08110184967517853,-0.9138017892837524,4.214060090958403e-05,0.12013264745473862,0.006344527006149292,-0.020355289801955223,0.14038936682317976,-0.0006455497100380978,-0.006640672203094623,trajectory,STRAIGHT,3.5338265895843506,0.8352756885715635,0.08110184967517853
76,97223.203,0.8475443124771118,0.08168027549982071,-0.9157888889312744,4.160582216181699e-05,0.12294861674308777,0.005367564968764782,-0.019658515229821205,0.14016409280330983,-0.00048673499279669024,-0.0064232127395319315,trajectory,STRAIGHT,3.542998790740967,0.8473086073812564,0.08168027549982071
77,97223.312,0.8590865135192871,0.08214209973812103,-0.9175922870635986,4.1237601851193033e-05,0.12520760297775269,0.004585019778460264,-0.018947767093777657,0.13998337664427898,-0.0004124865255532358,-0.006302640494169137,trajectory,STRAIGHT,3.551325798034668,0.858847940967415,0.08214209973812103
78,97223.421,0.8712048530578613,0.0825483426451683,-0.9193834066390991,4.095870056114382e-05,0.1272030770778656,0.0038973502814769745,-0.018248558044433594,0.1398237410718744,-0.00039801630823940975,-0.006269021239341637,trajectory,STRAIGHT,3.558863401412964,0.8709637082662578,0.0825483426451683
79,97223.546,0.8838873505592346,0.08290360122919083,-0.9211674332618713,4.074958396411538e-05,0.12895561754703522,0.0032962600234895945,-0.01762685738503933,0.1396835398591045,-0.00029873367670254483,-0.006071705051846874,trajectory,STRAIGHT,3.565741777420044,0.883643907197639,0.08290360122919083
80,97223.656,0.8971213102340698,0.08321236073970795,-0.9229369163513184,4.0593368800942004e-05,0.13048522174358368,0.002772386185824871,-0.01694181002676487,0.13956117326587436,-0.0002521737563144182,-0.005959690316313653,trajectory,STRAIGHT,3.5720207691192627,0.8968758200449116,0.08321236073970795
81,97223.781,0.9104989767074585,0.08347208052873611,-0.9246364831924438,4.048153541512496e-05,0.1317773312330246,0.002332286210730672,-0.016267141327261925,0.1394578059568339,-0.000242869529914033,-0.005928685470217615,trajectory,STRAIGHT,3.577782154083252,0.9102517171672169,0.08347208052873611
82,97223.89,0.9239978194236755,0.08369056135416031,-0.9262645244598389,4.04008542568823e-05,0.13286834955215454,0.0019622198306024075,-0.015595569275319576,0.1393705257024739,-0.00017833362466520414,-0.005748668097793701,trajectory,STRAIGHT,3.5830907821655273,0.9237490254809249,0.08369056135416031
83,97224.0,0.9375990033149719,0.08387432247400284,-0.9278256893157959,4.0343666687567006e-05,0.13378940522670746,0.0016502314247190952,-0.014970303513109684,0.13929684226446276,-0.00014990223050597874,-0.005649136741758304,trajectory,STRAIGHT,3.5879921913146973,0.9373488739306861,0.08387432247400284
84,97224.125,0.9508828520774841,0.08402474224567413,-0.9292783141136169,4.0303767453059155e-05,0.1345456838607788,0.001395633677020669,-0.014368921518325806,0.1392363407999363,-0.00014451690186824021,-0.005624616061449963,trajectory,STRAIGHT,3.592517852783203,0.9506315873858604,0.08402474224567413
85,97224.25,0.9638304710388184,0.08414841443300247,-0.9306328892707825,4.0275149075322145e-05,0.13516928255558014,0.0011865878477692604,-0.013830886222422123,0.13918645358112364,-0.00010680372086089715,-0.005467581513241905,trajectory,STRAIGHT,3.5967178344726562,0.9635782337025098,0.08414841443300247
86,97224.343,0.9764261245727539,0.08425051718950272,-0.9319002628326416,4.025518569358636e-05,0.1356857866048813,0.0010137242497876287,-0.013359743170440197,0.13914513381579166,-9.081855066095227e-05,-0.0053824189916017945,trajectory,STRAIGHT,3.6006205081939697,0.9761730476587722,0.08425051718950272
87,97224.453,0.9894747138023376,0.08434035629034042,-0.9331603050231934,4.0241127215922065e-05,0.13614165782928467,0.0008621078450232744,-0.01287184190005064,0.13910866460710009,-8.76179362531681e-05,-0.0053584489837053715,trajectory,STRAIGHT,3.6042582988739014,0.9892208606771877,0.08434035629034042
88,97224.578,1.0021542310714722,0.08441458642482758,-0.93434077501297,4.0230693557040825e-05,0.13651928305625916,0.0007371000247076154,-0.012442748062312603,0.13907845499201396,-6.589958019316741e-05,-0.005222763171003834,trajectory,STRAIGHT,3.6042582988739014,1.0018997005625234,0.08441458642482758
89,97224.687,1.0148661136627197,0.08447804301977158,-0.9354839324951172,4.0223841962567826e-05,0.13684310019016266,0.000630057358648628,-0.012048008851706982,0.13905254996617702,-6.36290506735226e-05,-0.005197184433744923,trajectory,STRAIGHT,3.6076748371124268,1.0146109686383156,0.08447804301977158
90,97224.796,1.0276060104370117,0.08453229069709778,-0.9365864396095276,4.0218559962289536e-05,0.13712070882320404,0.0005387280834838748,-0.011605377309024334,0.139030341569666,-4.803006434596568e-05,-0.005075429011105497,trajectory,STRAIGHT,3.6108789443969727,1.0273503046935861,0.08453229069709778
91,97224.921,1.04078209400177,0.08458009362220764,-0.9376839995384216,4.0214709484189584e-05,0.13736581802368164,0.0004582765977829695,-0.01119997352361679,0.13901073309263468,-4.094711789797588e-05,-0.00500456743406944,trajectory,STRAIGHT,3.613903522491455,1.0405258573476797,0.08458009362220764
92,97225.031,1.0535669326782227,0.08461954444646835,-0.9387128949165344,4.0211813533752434e-05,0.1375688910484314,0.00039202836342155933,-0.010838467627763748,0.13899448746388968,-3.954002419164118e-05,-0.004982043136832044,trajectory,STRAIGHT,3.6167685985565186,1.0533102218272372,0.08461954444646835
93,97225.156,1.0671958923339844,0.08465530723333359,-0.9397672414779663,4.021061065768585e-05,0.1377532184123993,0.00033217744203284383,-0.010419161058962345,0.13897974146735273,-2.9652419575669046e-05,-0.004869488431413642,trajectory,STRAIGHT,3.619473457336426,1.0669387131313535,0.08465530723333359
94,97225.265,1.0804280042648315,0.08468475192785263,-0.9407556653022766,4.021023173156477e-05,0.1379053145647049,0.0002828660071827471,-0.01008293591439724,0.13896757393381395,-2.50768891122142e-05,-0.004800664307724523,trajectory,STRAIGHT,3.622040271759033,1.0801704014860931,0.08468475192785263
95,97225.375,1.0936737060546875,0.08470983803272247,-0.9417089223861694,4.021005859300611e-05,0.13803502917289734,0.00024106093042064458,-0.009712187573313713,0.13895719689964955,-2.418739997323455e-05,-0.004782661320816563,trajectory,STRAIGHT,3.6244821548461914,1.0934157051296634,0.08470983803272247
96,97225.5,1.1073453426361084,0.08473184704780579,-0.9426549673080444,4.02106640320052e-05,0.13814881443977356,0.00020457073696888983,-0.009346803650259972,0.138948094195679,-1.8067241991223048e-05,-0.004679322133357132,trajectory,STRAIGHT,3.6268019676208496,1.1070869536054904,0.08473184704780579
97,97225.609,1.120612621307373,0.08475000411272049,-0.9435401558876038,4.021092994182999e-05,0.13824260234832764,0.00017451384337618947,-0.00902659073472023,0.13894059125968575,-1.5278782490771795e-05,-0.004619134789700772,trajectory,STRAIGHT,3.6290152072906494,1.120353874431478,0.08475000411272049
