frame,time_s,x,y,z,yaw,vx,vy,vz,cmd_vx,cmd_vy,cmd_vz,command_source,family,min_distance_m,goal_progress_m,lateral_deviation_m
1,69368.875,0.0,0.0,-0.8420476913452148,0.0,0.0,0.0,0.13433878123760223,0.0,0.0,0.0,trajectory_no_feasible,STRAIGHT,3.147555112838745,0.0,0.0
2,69369.0,0.0,0.0,-0.8230289220809937,0.0,0.0,0.0,0.026718849316239357,0.0,0.0,0.0,trajectory_no_feasible,STRAIGHT,3.1476874351501465,0.0,0.0
3,69369.093,0.0,0.0,-0.8229116201400757,0.0,0.0,0.0,-0.021077804267406464,0.1462038853783851,-0.043429179471169865,-0.01410456763497876,trajectory,SOFT_LEFT,3.1475634574890137,0.0,0.0
4,69369.203,1.3253989891381934e-05,-4.514680313150166e-06,-0.8256270289421082,3.7735680095169837e-06,0.0009888068307191133,-0.00032668872154317796,-0.03672712296247482,0.1461247809305507,-0.04340296744795203,-0.013552048591453265,trajectory,SOFT_LEFT,3.1477034091949463,1.1264409543798592e-05,8.316468398535386e-06
5,69369.312,0.0004902320797555149,-0.00014977384125813842,-0.8299472332000732,1.4370507152277552e-05,0.009067397564649582,-0.0027277434710413218,-0.04415429010987282,0.14547849670921262,-0.04319739896913874,-0.012747016245265575,trajectory,SOFT_LEFT,3.1475718021392822,0.0004218542399456737,0.0002912007884989768
6,69369.5,0.002316342666745186,-0.0006956677534617484,-0.8353782296180725,2.067160512911098e-05,0.022585716098546982,-0.006730149034410715,-0.0474734753370285,0.14439703922072608,-0.04283676294908058,-0.011900967231018945,trajectory,SOFT_LEFT,3.147428274154663,0.00199687945349325,0.0013644730236764449
7,69369.64,0.009126635268330574,-0.0027198612224310637,-0.845123291015625,1.7850753787935706e-05,0.04712364077568054,-0.01399005763232708,-0.05076145753264427,0.14243401409557727,-0.0421071958532472,-0.010912176907331227,trajectory,SOFT_LEFT,3.146228551864624,0.007874081594835047,0.00535601760860049
8,69369.75,0.014549088664352894,-0.004329103045165539,-0.8502259850502014,1.3749036157850209e-05,0.058997735381126404,-0.01750326156616211,-0.04712458699941635,0.1414840858005792,-0.0418675145726083,-0.010520043810178792,trajectory,SOFT_LEFT,3.144848585128784,0.012554083535206928,0.008531807881466498
9,69369.921,0.021968983113765717,-0.006529591046273708,-0.8554249405860901,9.0643395525893e-06,0.07091667503118515,-0.021024692803621292,-0.0442073717713356,0.1405305666221197,-0.04136529520291189,-0.010493473251630818,trajectory,SOFT_LEFT,3.1432721614837646,0.018958136667421854,0.012875978069078142
10,69370.062,0.03647002950310707,-0.010826949030160904,-0.8636333346366882,3.0569368925969887e-06,0.08690960705280304,-0.025744307786226273,-0.044264599680900574,0.13925112311009122,-0.04093927661932859,-0.009626085070359938,trajectory,SOFT_LEFT,3.1383790969848633,0.0314736200008241,0.021362982621515012
11,69370.156,0.045434270054101944,-0.013481399975717068,-0.8679444789886475,6.240714460201539e-07,0.09399770200252533,-0.027823854237794876,-0.041065946221351624,0.13868407060731044,-0.04093757911735135,-0.009305953839324936,trajectory,SOFT_LEFT,3.1355395317077637,0.03921025618530649,0.02660748247679336
12,69370.25,0.04943966865539551,-0.014666822738945484,-0.8696492910385132,-2.3140161069531173e-07,0.0967024713754654,-0.028614893555641174,-0.04010763764381409,0.13846768713862553,-0.04075567606006951,-0.009297377923034653,trajectory,SOFT_LEFT,3.132420778274536,0.04266713220128793,0.02895021988193388
13,69370.39,0.06776812672615051,-0.020087333396077156,-0.876534640789032,-2.962521849082084e-06,0.10649283975362778,-0.03148084133863449,-0.038161683827638626,0.13768445073711796,-0.04036842047226206,-0.008844599925110325,trajectory,SOFT_LEFT,3.1283252239227295,0.058485208302435865,0.03966671493797807
