frame,time_s,x,y,z,yaw,vx,vy,vz,cmd_vx,cmd_vy,cmd_vz,command_source,family,min_distance_m,goal_progress_m,lateral_deviation_m
1,95959.39,0.0,0.0,-0.959208071231842,0.0,0.0,0.0,0.12272351235151291,0.0,0.0,0.0,trajectory_no_feasible,STRAIGHT,3.6785192489624023,0.0,0.0
2,95959.515,0.0,0.0,-0.9429857134819031,0.0,0.0,0.0,0.08632471412420273,0.15,0.0,-0.011548042497538158,trajectory,STRAIGHT,3.6875059604644775,0.0,0.0
3,95959.64,2.531071731937118e-05,-1.5365280895333455e-16,-0.9353517889976501,4.696486593272432e-12,0.001511980895884335,-7.91215932425789e-15,0.07172369211912155,0.14987904152832926,-4.684203543154071e-13,-0.011474051259228554,trajectory,STRAIGHT,3.6610846519470215,2.531071731937118e-05,1.5365280895333455e-16
4,95959.765,0.0005431139725260437,1.028272586978303e-15,-0.9289116263389587,-8.688723405537548e-11,0.009840329177677631,5.961203075220342e-14,0.058257654309272766,0.14921277366578578,8.610732729978287e-12,-0.010718776367375222,trajectory,STRAIGHT,3.6399075984954834,0.0005431139725260437,1.028272586978303e-15
5,95959.875,0.0020898261573165655,1.1725604143783368e-16,-0.9237052202224731,-2.0195852975464304e-10,0.021761523559689522,-1.9883632229860532e-13,0.04677983745932579,0.14825907811522485,1.1140296381218935e-11,-0.010678925715515599,trajectory,STRAIGHT,3.6063919067382812,0.0020898261573165655,1.028272586978303e-15
6,95960.0,0.0046816421672701836,-5.3869042337733805e-14,-0.9197843670845032,-2.1134864989443808e-11,0.034033458679914474,-1.042286157555694e-12,0.03742177411913872,0.14727732330560683,-6.552654410307239e-12,-0.010126323305199133,trajectory,STRAIGHT,3.5447423458099365,0.0046816421672701836,5.3869042337733805e-14
7,95960.093,0.008277686312794685,-2.0058500487755287e-13,-0.9167487621307373,4.76715393393565e-10,0.04580952227115631,-2.3095932718403267e-12,0.02982575073838234,0.1463352382183075,-4.7667109465897e-11,-0.010071239340896475,trajectory,STRAIGHT,3.514875650405884,0.008277686312794685,2.0058500487755287e-13
8,95960.203,0.013251406140625477,-5.225252739174402e-13,-0.9142329096794128,6.176062608143939e-10,0.05765233188867569,-4.617343833668297e-12,0.022586653009057045,0.14538781344890594,-6.008007017216812e-11,-0.009617904145116674,trajectory,STRAIGHT,3.501516819000244,0.013251406140625477,5.225252739174402e-13
9,95960.312,0.019725827500224113,-1.1838801423566525e-12,-0.9122778177261353,6.880401775500712e-10,0.06907819956541061,-8.640308087060067e-12,0.015956321731209755,0.14447374403476715,-2.0382792020738327e-12,-0.00942902088467558,trajectory,STRAIGHT,3.497450828552246,0.019725827500224113,1.1838801423566525e-12
10,95960.437,0.026590125635266304,-2.2190519820969312e-12,-0.9110375642776489,4.978154874281336e-10,0.07835355401039124,-1.3863410419645561e-11,0.010801184922456741,0.1437317156791687,1.7042273972217554e-11,-0.009078622612399657,trajectory,STRAIGHT,3.498652219772339,0.026590125635266304,2.2190519820969312e-12
