frame,time_s,x,y,z,yaw,vx,vy,vz,cmd_vx,cmd_vy,command_source,family,min_distance_m,goal_progress_m,lateral_deviation_m
27,19736.14,0.06452560424804688,6.584084666361179e-11,-0.9093746542930603,-7.523331192598148e-09,0.10693191736936569,2.6427979249454836e-10,0.025795787572860718,0.14144544661045075,-8.349257245932666e-11,trajectory,STRAIGHT,3.5311765670776367,-0.06450726335192769,0.0015395521606090805
28,19736.171,0.0680820420384407,7.499933313281915e-11,-0.9085366129875183,-7.483377643865849e-09,0.10859033465385437,2.909961438479769e-10,0.02499673329293728,0.14131277322769165,-9.382830931075307e-11,trajectory,STRAIGHT,3.5316102504730225,-0.06806269189188185,0.0016244071868389937
29,19736.25,0.07334951311349869,8.994593958533414e-11,-0.9073635935783386,-7.3847115966255485e-09,0.11085382103919983,3.322331854072047e-10,0.023883135989308357,0.141131694316864,-1.1276104505895945e-10,trajectory,STRAIGHT,3.5316102504730225,-0.0733286684713903,0.0017500867087358392
30,19736.265,0.07703205943107605,1.0140024930826996e-10,-0.9065876603126526,-7.3353719762003275e-09,0.11231288313865662,3.621656030627918e-10,0.023149248212575912,0.14101496934890748,-1.242802575846099e-10,trajectory,STRAIGHT,3.5316102504730225,-0.07701017019352463,0.0018379506303888278
31,19736.312,0.08076152950525284,1.1386292603221548e-10,-0.9058355093002319,-7.323605940255174e-09,0.1136980652809143,3.9333988843814893e-10,0.02244069054722786,0.14090415477752685,-1.1201211018731559e-10,trajectory,STRAIGHT,3.5317656993865967,-0.08073858254848432,0.0019269341329222558
32,19736.375,0.08835173398256302,1.4197504283330886e-10,-0.9043993949890137,-7.2272808940348145e-09,0.11625766009092331,4.5931897174611436e-10,0.021095551550388336,0.14069938719272612,-1.35752165993894e-10,trajectory,STRAIGHT,3.5317656993865967,-0.08832663493937076,0.002108033049430163
33,19736.421,0.09256047755479813,1.5918993900854161e-10,-0.903652548789978,-7.238994318892429e-09,0.11754395067691803,4.972723899321352e-10,0.02040061354637146,0.14059648394584656,-1.1145064470087206e-10,trajectory,STRAIGHT,3.531674861907959,-0.0925341855218349,0.002208451808294204
34,19736.484,0.09931530803442001,1.893102896666221e-10,-0.9025198221206665,-7.454986411277362e-09,0.11943349987268448,5.601242802910633e-10,0.019353626295924187,0.14044532001018523,-1.0617625442809751e-10,trajectory,STRAIGHT,3.531674861907959,-0.09928710180994926,0.0023696190763733416
35,19736.515,0.10255144536495209,2.0484994256442235e-10,-0.9020037055015564,-7.539504363494077e-09,0.12026958912611008,5.910636424744098e-10,0.018879415467381477,0.1403784328699112,-1.0559796037888193e-10,trajectory,STRAIGHT,3.531362295150757,-0.10252232229823477,0.0024468318830834757
36,19736.593,0.11091973632574081,2.484504824096234e-10,-0.9007412195205688,-7.795419402124025e-09,0.1222471222281456,6.734997559654232e-10,0.01772807352244854,0.14022023022174834,-1.1540937144828358e-10,trajectory,STRAIGHT,3.531362295150757,-0.11088824306155232,0.0026464956110122144
37,19736.625,0.11423022300004959,2.6708679712328376e-10,-0.9002683758735657,-7.919859783084232e-09,0.1229628250002861,7.070612428883294e-10,0.017300181090831757,0.1401629739999771,-1.1191033766145159e-10,trajectory,STRAIGHT,3.5308713912963867,-0.11419779234884686,0.002725482362949959
38,19736.718,0.12202678620815277,3.1416763635050415e-10,-0.8992087244987488,-8.375371288516061e-09,0.12451544404029846,7.88206222512855e-10,0.01634915918111801,0.14003876447677613,-9.014194173001461e-11,trajectory,STRAIGHT,3.5308713912963867,-0.12199214848978812,0.002911504925560714
39,19736.781,0.13029421865940094,3.6911218526114453e-10,-0.8981607556343079,-8.960037759322466e-09,0.12598055601119995,8.774738713412944e-10,0.015419756062328815,0.139921555519104,-1.149366113153734e-10,trajectory,STRAIGHT,3.530207872390747,-0.13025724147323103,0.0031087622258445025
40,19736.843,0.13636504113674164,4.1284670126984224e-10,-0.8974359631538391,-9.284065888964405e-09,0.12695163488388062,9.451491811418578e-10,0.014784437604248524,0.13984386920928954,-1.0221229872532271e-10,trajectory,STRAIGHT,3.530207872390747,-0.13632634665173526,0.0032536093821351063
41,19736.875,0.14209720492362976,4.5684653282584975e-10,-0.8967835307121277,-9.493034082051389e-09,0.1277952790260315,1.0107021886085477e-09,0.014218101277947426,0.13977637767791748,-9.946389741894286e-11,trajectory,STRAIGHT,3.5294110774993896,-0.14205688939366468,0.003390376293610255
42,19736.937,0.1490238755941391,5.136084890722259e-10,-0.8960332870483398,-9.690254624722635e-09,0.1287289261817932,1.0920322424112783e-09,0.013573870062828064,0.13970168590545654,-1.798221267817947e-10,trajectory,STRAIGHT,3.5294110774993896,-0.14898160180432285,0.003555643618519682
43,19736.968,0.15250557661056519,5.436558980775885e-10,-0.8956709504127502,-9.817045710203588e-09,0.1291656196117401,1.1337781824494186e-09,0.013265655376017094,0.13966675043106078,-1.7864195772106857e-10,trajectory,STRAIGHT,3.5285303592681885,-0.1524623187420957,0.0036387154795894405
44,19737.062,0.16028326749801636,6.145262632095694e-10,-0.8948948383331299,-1.0296052759453587e-08,0.13006936013698578,1.2291060391689257e-09,0.012612446211278439,0.13959445118904112,-1.59655133955629e-10,trajectory,STRAIGHT,3.5285303592681885,-0.1602378119072867,0.003824287780842161
45,19737.078,0.16419176757335663,6.521327367003948e-10,-0.894521176815033,-1.056608084358059e-08,0.13048896193504333,1.2780911884391344e-09,0.012301511131227016,0.13956088304519654,-1.934354404688769e-10,trajectory,STRAIGHT,3.5285303592681885,-0.1641452078743839,0.003917542884370105
46,19737.171,0.173226997256279,7.442984562011645e-10,-0.8936960697174072,-1.1028648182071141e-08,0.13137906789779663,1.394099613527544e-09,0.011623909696936607,0.13948967456817626,-1.8143551175303405e-10,trajectory,STRAIGHT,3.5285303592681885,-0.17317788598916195,0.004133119520849281
47,19737.218,0.18073497712612152,8.26579749091394e-10,-0.8930485844612122,-1.1272838881102617e-08,0.13204219937324524,1.4934253833587263e-09,0.011101380921900272,0.13943662405014037,-1.8513488496333099e-10,trajectory,STRAIGHT,3.527590036392212,-0.18068374642252394,0.004312256649105202
48,19737.281,0.1874833106994629,9.050691862633187e-10,-0.8924937844276428,-1.1333878901446221e-08,0.13258512318134308,1.5849458412375839e-09,0.010660706087946892,0.13939319014549242,-2.5640538695417533e-10,trajectory,STRAIGHT,3.5265915393829346,-0.18743017564572995,0.00447326895225787
49,19737.328,0.1934598833322525,9.782492593757297e-10,-0.892022430896759,-1.115305920280227e-08,0.13302776217460632,1.6677473846371527e-09,0.010291784070432186,0.13935777902603136,-2.934501934281251e-10,trajectory,STRAIGHT,3.5265915393829346,-0.19340506222548015,0.00461586737879458
50,19737.39,0.1998559832572937,1.0604640499067841e-09,-0.8915374875068665,-1.0899448543621889e-08,0.13346514105796814,1.758141521257528e-09,0.00991770625114441,0.1393227887153624,-3.385953427593991e-10,trajectory,STRAIGHT,3.52555775642395,-0.19979935827446837,0.004768475548160323
51,19737.437,0.20627230405807495,1.1470682181879965e-09,-0.8910700678825378,-1.0756201846136872e-08,0.13386929035186768,1.850630648725371e-09,0.009562796913087368,0.13929045677185045,-2.9313107128083403e-10,trajectory,STRAIGHT,3.52555775642395,-0.20621387004666047,0.004921566182977005
52,19737.5,0.2102920413017273,1.2034689911288865e-09,-0.8907864093780518,-1.0659923468228e-08,0.1341061145067215,1.909483682283053e-09,0.009350303560495377,0.13927151083946215,-3.1650132763165475e-10,trajectory,STRAIGHT,3.52555775642395,-0.21023247423933356,0.005017475374441933
53,19737.531,0.2163345366716385,1.29141042304326e-09,-0.8903724551200867,-1.0544856864522273e-08,0.13444015383720398,1.9992518751621446e-09,0.009044414386153221,0.13924478769302354,-3.492825282700604e-10,trajectory,STRAIGHT,3.524510622024536,-0.2162732668062688,0.0051616467027968726
54,19737.609,0.22360454499721527,1.402332250322047e-09,-0.8898934125900269,-1.0422741994824209e-08,0.13480964303016663,2.1093014002104837e-09,0.008696761913597584,0.13921522855758653,-3.1203201403971826e-10,trajectory,STRAIGHT,3.524510622024536,-0.2235412270571402,0.005335105964937136
55,19737.625,0.22724682092666626,1.4600386455398962e-09,-0.8896608352661133,-1.036638008334807e-08,0.13498243689537048,2.165267742881838e-09,0.00853050034493208,0.13920140504837022,-3.3118634804886374e-10,trajectory,STRAIGHT,3.5234549045562744,-0.22718247716629492,0.005422009099356496
56,19737.718,0.23738764226436615,1.6283590031918038e-09,-0.8890376687049866,-1.022782882211503e-08,0.13542400300502777,2.3239763446980533e-09,0.008093742653727531,0.13916607975959763,-3.836560075403384e-10,trajectory,STRAIGHT,3.5234549045562744,-0.23732044334970226,0.005663964735001238
57,19737.734,0.23941966891288757,1.6634613686505872e-09,-0.8889169096946716,-1.020434503551615e-08,0.13550598919391632,2.3562856110714847e-09,0.008010631427168846,0.13915952086448669,-3.0705500364486366e-10,trajectory,STRAIGHT,3.522404193878174,-0.23935189804507928,0.005712448018253023
58,19737.812,0.24796706438064575,1.8162322756865024e-09,-0.8884229063987732,-1.0220773967929281e-08,0.1358291357755661,2.494030537647518e-09,0.0076761008240282536,0.13913366913795472,-3.4089055549772516e-10,trajectory,STRAIGHT,3.522404193878174,-0.247896888286796,0.0059163852088541784
59,19737.828,0.2512284219264984,1.876729216476747e-09,-0.8882401585578918,-1.0213727160128418e-08,0.1359436959028244,2.5473692044641894e-09,0.007554635871201754,0.13912450432777404,-3.552526641268107e-10,trajectory,STRAIGHT,3.521357536315918,-0.25115732834780147,0.0059941998035808785
60,19737.921,0.26225483417510986,2.090466022508508e-09,-0.8876441717147827,-9.798096516994848e-09,0.1362985521554947,2.7308726391339633e-09,0.00716759217903018,0.13909611582756043,-4.3885616775091057e-10,trajectory,STRAIGHT,3.521357536315918,-0.2621806396974833,0.006257285288183974
61,19738.031,0.2720787525177002,2.293100598294018e-09,-0.8871396780014038,-9.142950150085707e-09,0.13657677173614502,2.8984350475269594e-09,0.006851342506706715,0.1390738582611084,-4.2653202689156e-10,trajectory,STRAIGHT,3.52032208442688,-0.27200179667713087,0.006491679794225428
62,19738.093,0.28027990460395813,2.4712800694715042e-09,-0.8867360353469849,-8.626348327224952e-09,0.13678482174873352,3.0412099505383594e-09,0.00660607498139143,0.13905721426010131,-5.084983547931148e-10,trajectory,STRAIGHT,3.51930832862854,-0.2802006445213081,0.006687355797806786
63,19738.14,0.2872602939605713,2.6295272625986854e-09,-0.8864042162895203,-8.28821422061237e-09,0.13694626092910767,3.164782214071238e-09,0.0064100525341928005,0.13904429912567137,-3.994093991161506e-10,trajectory,STRAIGHT,3.51930832862854,-0.2871790733335615,0.006853904928027703
64,19738.203,0.2934260070323944,2.774430685192897e-09,-0.8861194849014282,-7.961818760776037e-09,0.13707779347896576,3.2754905454623895e-09,0.006246007047593594,0.13903377652168275,-4.565850341731318e-10,trajectory,STRAIGHT,3.5183115005493164,-0.29334305521397397,0.007001016232656629
65,19738.25,0.3008323311805725,2.9549429569897256e-09,-0.885787308216095,-7.48748535144722e-09,0.1372232884168625,3.4103926349615676e-09,0.006059613078832626,0.139022136926651,-5.326691853713244e-10,trajectory,STRAIGHT,3.5183115005493164,-0.30074730050382925,0.007177727999004662
66,19738.312,0.30701008439064026,3.1109754772273845e-09,-0.885517954826355,-7.085948973545126e-09,0.13733501732349396,3.5245089069491087e-09,0.005912551190704107,0.13901319861412048,-4.19947040774491e-10,trajectory,STRAIGHT,3.517336845397949,-0.30692332025709135,0.007325126587079893
67,19738.359,0.3140173554420471,3.2940663530212078e-09,-0.8852205276489258,-6.574046944789276e-09,0.13745199143886566,3.655690639092768e-09,0.005754454061388969,0.13900384068489074,-4.986685957925865e-10,trajectory,STRAIGHT,3.517336845397949,-0.3139286257054934,0.00749231712736757
68,19738.406,0.3193797469139099,3.4386191671842425e-09,-0.8849983215332031,-6.2053843011189786e-09,0.1375349909067154,3.757323341346819e-09,0.005639399867504835,0.13899720072746277,-5.569495754759855e-10,trajectory,STRAIGHT,3.516385316848755,-0.31928951341838996,0.007620261537102043
69,19738.468,0.32639679312705994,3.6336713638007723e-09,-0.8847143650054932,-5.6864379451761054e-09,0.13763581216335297,3.891937883082619e-09,0.005496223457157612,0.13898913502693175,-4.493576860795669e-10,trajectory,STRAIGHT,3.516385316848755,-0.3263045924393282,0.007787685320340416
70,19738.5,0.3301137089729309,3.73972763867414e-09,-0.8845669627189636,-5.437532546437683e-09,0.1376858502626419,3.963987360577903e-09,0.005423612426966429,0.13898513197898865,-4.897453416271321e-10,trajectory,STRAIGHT,3.515456438064575,-0.3300204665319626,0.007876369378161196
71,19738.578,0.3350716531276703,3.88417564778365e-09,-0.8843734264373779,-5.141663986642521e-09,0.13774919509887695,4.060888514345606e-09,0.005330097861588001,0.13898006439208985,-5.405278176116529e-10,trajectory,STRAIGHT,3.515456438064575,-0.3349770213912677,0.007994663855464578
72,19738.609,0.3425126373767853,4.107432616251572e-09,-0.8840892314910889,-4.824662084917728e-09,0.13783738017082214,4.2080317008696966e-09,0.0051966155879199505,0.13897300958633424,-4.4745994910652935e-10,trajectory,STRAIGHT,3.515456438064575,-0.3424159211689002,0.008172202639071372
73,19738.671,0.349544495344162,4.325632296797721e-09,-0.883827269077301,-4.538185731463545e-09,0.13791382312774658,4.348965187972453e-09,0.005077644716948271,0.13896689414978028,-5.090490336043558e-10,trajectory,STRAIGHT,3.515456438064575,-0.3494458099492519,0.008339979847290312
74,19738.703,0.35368263721466064,4.4573589264018665e-09,-0.8836759924888611,-4.308064979579481e-09,0.13795585930347443,4.432756828265383e-09,0.005010692868381739,0.13896353125572203,-5.508623322028711e-10,trajectory,STRAIGHT,3.514547824859619,-0.3535827932891564,0.008438714195566724
75,19738.781,0.3632049262523651,4.76994088671745e-09,-0.8833353519439697,-3.817297075634122e-09,0.1380450278520584,4.627968230863644e-09,0.004864878952503204,0.13895639777183533,-6.441466900760423e-10,trajectory,STRAIGHT,3.514547824859619,-0.363102417290186,0.00866591207104275
76,19738.875,0.3764629065990448,5.227494881410166e-09,-0.8828773498535156,-3.526125773359791e-09,0.13815337419509888,4.90532592323234e-09,0.004679573234170675,0.1389477300643921,-5.10945228049681e-10,trajectory,STRAIGHT,3.5136587619781494,-0.37635668907709885,0.008982242017407199
77,19738.906,0.3781208395957947,5.2865707367288906e-09,-0.8828213214874268,-3.5026443032023176e-09,0.13816574215888977,4.940465814229356e-09,0.004657764919102192,0.13894674062728882,-5.223056772462597e-10,trajectory,STRAIGHT,3.5127921104431152,-0.3780141584756507,0.009021799617196123
78,19738.968,0.3872421383857727,5.619070542195459e-09,-0.8825177550315857,-3.29365900334581e-09,0.1382296085357666,5.135602165751152e-09,0.004542811308056116,0.13894163131713866,-5.044234241552053e-10,trajectory,STRAIGHT,3.5127921104431152,-0.38713290737936035,0.0092394300643896
79,19739.0,0.3909747302532196,5.7588231960892244e-09,-0.8823956251144409,-3.199732741486721e-09,0.1382538080215454,5.216340248637152e-09,0.004498152527958155,0.13893969535827635,-5.343265423707114e-10,trajectory,STRAIGHT,3.51194429397583,-0.39086445610654863,0.009328488178769738
80,19739.062,0.398441880941391,6.044903688717795e-09,-0.8821550607681274,-3.040058588548412e-09,0.1382991075515747,5.37939692790701e-09,0.004412748850882053,0.13893607139587402,-5.922563276999944e-10,trajectory,STRAIGHT,3.51194429397583,-0.3983295205166755,0.00950665134472992
81,19739.109,0.4046662449836731,6.29006979835367e-09,-0.8819580078125,-2.910911142701804e-09,0.13833388686180115,5.516888279544219e-09,0.004345333203673363,0.1389332890510559,-5.128084871908184e-10,trajectory,STRAIGHT,3.5111148357391357,-0.4045521460706354,0.009655162135549676
82,19739.156,0.4096468687057495,6.490678217119239e-09,-0.881802499294281,-2.798200280055675e-09,0.1383599191904068,5.627934118734856e-09,0.0042937519028782845,0.13893120646476745,-5.531060943483976e-10,trajectory,STRAIGHT,3.5111148357391357,-0.40953137905389525,0.009773997793343535
83,19739.203,0.4158738851547241,6.747088665548517e-09,-0.881610631942749,-2.6314816276448548e-09,0.13839031755924225,5.768056254851217e-09,0.004232082981616259,0.13892877459526062,-6.062416202916535e-10,trajectory,STRAIGHT,3.5111148357391357,-0.4157566571942013,0.009922571880643324
84,19739.265,0.4212717115879059,6.9744356956391584e-09,-0.8814464807510376,-2.5422524549356014e-09,0.1384148895740509,5.890676835207387e-09,0.004181038122624159,0.13892680883407593,-5.324348782722294e-10,trajectory,STRAIGHT,3.5111148357391357,-0.4211529772056437,0.010051361835497274
85,19739.296,0.4270857870578766,7.224643994163671e-09,-0.88127201795578,-2.525815041909906e-09,0.13843965530395508,6.023956000689168e-09,0.004128497093915939,0.13892482757568358,-5.710444276387681e-10,trajectory,STRAIGHT,3.5103039741516113,-0.42696543051687286,0.010190083329291878
86,19739.359,0.43373167514801025,7.517486189101419e-09,-0.8810752034187317,-2.516423289229318e-09,0.13846592605113983,6.177832023723795e-09,0.0040713413618505,0.13892272591590882,-6.151410344444581e-10,trajectory,STRAIGHT,3.5103039741516113,-0.43360946491336705,0.01034865154326773
87,19739.39,0.43747052550315857,7.685468261797723e-09,-0.8809657096862793,-2.488245509733463e-09,0.13847984373569489,6.265116869741405e-09,0.004040480125695467,0.1389216125011444,-5.493214005084195e-10,trajectory,STRAIGHT,3.5095090866088867,-0.43734727267131746,0.010437859010590236
88,19739.468,0.44785812497138977,8.164530385101898e-09,-0.8806657791137695,-2.394319817633882e-09,0.13851535320281982,6.510329608744314e-09,0.0039594280533492565,0.1389187717437744,-6.27655463753235e-10,trajectory,STRAIGHT,3.5095090866088867,-0.44773197647082696,0.010685702972850854
89,19739.5,0.4503515064716339,8.282253105562631e-09,-0.8805946707725525,-2.3567496900942595e-09,0.13852323591709137,6.569783828069831e-09,0.003940952941775322,0.1389181411266327,-6.480608035028274e-10,trajectory,STRAIGHT,3.508727788925171,-0.4502246631221354,0.010745194059381631
90,19739.578,0.4615735113620758,8.82533690571563e-09,-0.8802787065505981,-2.1806397879101593e-09,0.13855594396591187,6.840212840586446e-09,0.00386220496147871,0.13891552448272704,-6.457547608581292e-10,trajectory,STRAIGHT,3.508727788925171,-0.46144354170584734,0.011012946626303883
91,19739.593,0.4619891941547394,8.845873367135937e-09,-0.8802671432495117,-2.173595396283234e-09,0.1385570764541626,6.850319422824214e-09,0.0038594226352870464,0.13891543388366698,-6.49325933681767e-10,trajectory,STRAIGHT,3.508727788925171,-0.4618591087264079,0.011022864652588492
92,19739.64,0.46822473406791687,9.15756714903182e-09,-0.8800944089889526,-2.077322015383498e-09,0.13857336342334747,7.002694868418757e-09,0.003818760858848691,0.1389141309261322,-7.024315260954724e-10,trajectory,STRAIGHT,3.5079617500305176,-0.4680929122473998,0.011171642161204458
93,19739.718,0.4761241376399994,9.562278080466058e-09,-0.8798781633377075,-1.9317380130399117e-09,0.13859233260154724,7.197794804625346e-09,0.0037700808607041836,0.13891261339187622,-6.537969617400458e-10,trajectory,STRAIGHT,3.5079617500305176,-0.475990116829351,0.011360118806490873
94,19739.734,0.4794505536556244,9.736023542927796e-09,-0.8797879219055176,-1.8472053416834757e-09,0.13859981298446655,7.280640978990505e-09,0.003750473726540804,0.13891201496124267,-6.85864009661658e-10,trajectory,STRAIGHT,3.5072097778320312,-0.4793156071016895,0.011439485780462028
95,19739.812,0.4902624487876892,1.0314509246711623e-08,-0.879497766494751,-1.5983028977018888e-09,0.13862214982509613,7.552749536898773e-09,0.0036902250722050667,0.1389102280139923,-7.890631935176663e-10,trajectory,STRAIGHT,3.5072097778320312,-0.49012449428060734,0.0116974533471308
96,19739.843,0.49234190583229065,1.0428198748968498e-08,-0.8794425129890442,-1.5748218077874407e-09,0.1386261284351349,7.605579277480956e-09,0.0036792228929698467,0.1389099097251892,-6.399557948609321e-10,trajectory,STRAIGHT,3.5064713954925537,-0.49220337297991534,0.011747068377011408
97,19739.921,0.5006601214408875,1.089091838935019e-08,-0.8792230486869812,-1.3846227996941555e-09,0.1386411041021347,7.818514724533543e-09,0.0036369659937918186,0.13890871167182922,-7.212870381864182e-10,trajectory,STRAIGHT,3.5064713954925537,-0.5005192756664769,0.011945537748404502
98,19739.953,0.504819393157959,1.1127087695683713e-08,-0.8791142702102661,-1.0934523191908434e-09,0.13864804804325104,7.925952338894149e-09,0.003616872476413846,0.1389081561565399,-7.795392246927804e-10,trajectory,STRAIGHT,3.505742073059082,-0.504677391216994,0.012044776349794718
99,19740.031,0.5135549902915955,1.1633591867621362e-08,-0.8788876533508301,-4.970226304911732e-10,0.13866154849529266,8.153671515742644e-09,0.003576757153496146,0.1389070761203766,-7.685347204762589e-10,trajectory,STRAIGHT,3.505742073059082,-0.5134105608254345,0.012253204301709574
