frame,time_s,x,y,z,yaw,vx,vy,vz,cmd_vx,cmd_vy,cmd_vz,command_source,family,min_distance_m,goal_progress_m,lateral_deviation_m
1,82288.781,0.0,0.0,-0.9845268726348877,0.0,0.0,0.0,0.0847456231713295,0.0,0.0,0.0,trajectory_no_feasible,STRAIGHT,3.6441450119018555,0.0,0.0
2,82288.89,0.0,0.0,-0.9757174849510193,0.0,0.0,0.0,0.10229044407606125,0.0,0.0,0.0,trajectory_no_feasible,STRAIGHT,3.6441450119018555,0.0,0.0
3,82289.015,0.0,0.0,-0.966938316822052,0.0,0.0,0.0,0.05901225283741951,0.15,0.0,-0.0070535567183408875,trajectory,STRAIGHT,3.7153496742248535,0.0,0.0
4,82289.093,3.2631760404910892e-06,1.940241462249282e-17,-0.9629290103912354,3.052615857606206e-11,0.00038606440648436546,4.4629734004025985e-15,0.0613831952214241,0.14996911484748124,-3.05202206943334e-12,-0.007830555965629961,trajectory,STRAIGHT,3.7083780765533447,3.2631760404910892e-06,1.940241462249282e-17
5,82289.203,0.00011650875967461616,4.0802021761536956e-15,-0.9590213894844055,6.340102325565809e-11,0.0037978426553308964,1.721883676223876e-13,0.06675820797681808,0.14969617258757353,-6.334283768894097e-12,-0.008841469494316651,trajectory,STRAIGHT,3.6878015995025635,0.00011650875967461616,4.0802021761536956e-15
6,82289.343,0.0018724123947322369,1.5358756475826463e-13,-0.9492709040641785,1.8551370516396072e-10,0.020410815253853798,2.150733584282971e-12,0.05929914861917496,0.14836713477969168,-1.206278431785331e-11,-0.009079935735638743,trajectory,STRAIGHT,3.669856548309326,0.0018724123947322369,1.5358756475826463e-13
7,82289.468,0.005063363816589117,5.547619113220603e-13,-0.9438987970352173,6.598845997038736e-10,0.035733722150325775,5.128295791495541e-12,0.0287315733730793,0.14714130222797392,-4.579049394683089e-11,-0.007331321297911744,trajectory,STRAIGHT,3.6009976863861084,0.005063363816589117,5.547619113220603e-13
8,82289.578,0.009102278389036655,1.1983072954052654e-12,-0.9418131709098816,1.3362056240560954e-09,0.048277828842401505,8.291584432940091e-12,0.016989992931485176,0.1461377736926079,-6.26593731782723e-11,-0.006732188757763745,trajectory,STRAIGHT,3.567079544067383,0.009102278389036655,1.1983072954052654e-12
9,82289.703,0.015031572431325912,2.25624618814535e-12,-0.9403098225593567,2.089997096410287e-09,0.06130385398864746,1.0956964502373268e-11,0.011297600343823433,0.1450956916809082,-6.487228740486571e-11,-0.006443553684149138,trajectory,STRAIGHT,3.5499279499053955,0.015031572431325912,2.25624618814535e-12
10,82289.812,0.020997576415538788,3.260186825365663e-12,-0.9394584894180298,2.5807636747411438e-09,0.07110228389501572,1.0899373417694314e-11,0.007712457329034805,0.14431181728839873,-3.382946181625028e-11,-0.006265327465838701,trajectory,STRAIGHT,3.546684503555298,0.020997576415538788,3.260186825365663e-12
11,82289.906,0.028039611876010895,4.143012322099793e-12,-0.9388962984085083,2.9494020651539683e-09,0.08015500009059906,7.417001041121196e-12,0.004436114337295294,0.14358759999275206,-6.397319390690698e-11,-0.006031329576975615,trajectory,STRAIGHT,3.549834966659546,0.028039611876010895,4.143012322099793e-12
12,82290.0,0.03098359704017639,4.3676464354935884e-12,-0.9387578964233398,3.019835536043424e-09,0.08337000757455826,4.956264565425528e-12,0.003254516515880823,0.14333039939403533,1.3567820357222894e-11,-0.00600579584497404,trajectory,STRAIGHT,3.5555808544158936,0.03098359704017639,4.3676464354935884e-12
13,82290.14,0.045550163835287094,3.8049567836762055e-12,-0.9386301040649414,3.393135742766979e-09,0.09596864134073257,-1.4094615231885488e-11,-0.0015460533322766423,0.14232250869274138,-1.1219654846606185e-11,-0.005628139875041366,trajectory,STRAIGHT,3.5625646114349365,0.045550163835287094,4.3676464354935884e-12
14,82290.25,0.05506669357419014,1.6459370758697967e-12,-0.93889981508255,3.681923070980521e-09,0.10213548690080643,-3.169662102231463e-11,-0.0040342980064451694,0.14182916104793547,7.461212318217947e-12,-0.005427284501828818,trajectory,STRAIGHT,3.5699596405029297,0.05506669357419014,4.3676464354935884e-12
15,82290.375,0.06513314694166183,-2.4391484925584406e-12,-0.9393970966339111,4.055248533644455e-09,0.10744418203830719,-5.4253320586061804e-11,-0.0062877703458070755,0.1414044654369354,-1.844818762783053e-11,-0.005222142637111811,trajectory,STRAIGHT,3.5772347450256348,0.06513314694166183,4.3676464354935884e-12
16,82290.453,0.07600872218608856,-9.180587713653043e-12,-0.9401254653930664,4.3135219380284255e-09,0.11213630437850952,-8.283362884498047e-11,-0.008388401009142399,0.14102909564971924,2.4860889750752747e-11,-0.004983991765879616,trajectory,STRAIGHT,3.5843732357025146,0.07600872218608856,9.180587713653043e-12
17,82290.546,0.08557594567537308,-1.7306668251282353e-11,-0.9408992528915405,4.311152793929767e-09,0.11557161062955856,-1.112768835409561e-10,-0.010007168166339397,0.14075427114963532,3.347142928344253e-11,-0.0048158010183801505,trajectory,STRAIGHT,3.591280221939087,0.08557594567537308,1.7306668251282353e-11
