frame,time_s,x,y,z,yaw,vx,vy,vz,cmd_vx,cmd_vy,cmd_vz,command_source,family,min_distance_m,goal_progress_m,lateral_deviation_m
1,97870.703,0.0,0.0,-0.8361521363258362,0.0,0.0,0.0,0.14171601831912994,0.0,0.0,0.0,trajectory_no_feasible,STRAIGHT,3.452707052230835,0.0,0.0
2,97870.828,0.0,0.0,-0.8192728161811829,0.0,0.0,0.0,0.026117201894521713,0.0,0.0,0.0,trajectory_no_feasible,STRAIGHT,3.422736883163452,0.0,0.0
3,97870.953,0.0,0.0,-0.8195005655288696,0.0,0.0,0.0,-0.024224191904067993,0.15,0.0,-0.014282308821835761,trajectory,STRAIGHT,3.422736883163452,0.0,0.0
4,97871.062,2.9952028853585944e-05,-7.676167792460724e-16,-0.8226635456085205,-4.226703220792166e-11,0.001674254541285336,-5.964871066695132e-14,-0.0392918661236763,0.14986605963669716,4.225764019336961e-12,-0.013659990254781195,trajectory,STRAIGHT,3.396024703979492,2.9952028853585944e-05,7.676167792460724e-16
5,97871.187,0.00045651578693650663,-2.7862857420596354e-14,-0.8263850212097168,-3.569361005757205e-10,0.008828571066260338,-7.457160973792232e-13,-0.0450027659535408,0.14929371431469918,3.5487660076216685e-11,-0.013007043023739968,trajectory,STRAIGHT,3.3846042156219482,0.00045651578693650663,2.7862857420596354e-14
6,97871.296,0.0017665461637079716,-2.1829003990676832e-13,-0.8307363986968994,-1.185906616880886e-09,0.019689174368977547,-3.9893288325543175e-12,-0.047696858644485474,0.1484248660504818,1.1263095139547014e-10,-0.012435046519488,trajectory,STRAIGHT,3.387479066848755,0.0017665461637079716,2.1829003990676832e-13
7,97871.406,0.004253474995493889,-9.390370425688133e-13,-0.8354185223579407,-1.852847891393691e-09,0.03220042958855629,-1.17517636247233e-11,-0.048877257853746414,0.1474239656329155,6.247255331211234e-11,-0.011751994302763559,trajectory,STRAIGHT,3.3453710079193115,0.004253474995493889,9.390370425688133e-13
8,97871.515,0.007815929129719734,-2.5220834535405467e-12,-0.8399755358695984,-2.454022373204499e-09,0.044337887316942215,-2.271423327204758e-11,-0.048423729836940765,0.1464529690146446,1.1867006812470934e-10,-0.011560425868525124,trajectory,STRAIGHT,3.329958200454712,0.007815929129719734,2.5220834535405467e-12
9,97871.64,0.012481724843382835,-5.217608463337076e-12,-0.8444805145263672,-3.1303248326615275e-09,0.05585329607129097,-3.538195431085356e-11,-0.04774230346083641,0.14553173631429672,5.528269239865359e-11,-0.010983960341233941,trajectory,STRAIGHT,3.3316760063171387,0.012481724843382835,5.217608463337076e-12
10,97871.734,0.01817629672586918,-9.09766879886309e-12,-0.848904013633728,-4.0531791703076356e-09,0.06642961502075195,-4.7828140753436443e-11,-0.046721648424863815,0.14468563079833985,1.3866015633988322e-10,-0.010844437788743708,trajectory,STRAIGHT,3.342391014099121,0.01817629672586918,9.09766879886309e-12
11,97871.843,0.024577977135777473,-1.386697267430348e-11,-0.853069007396698,-4.9290510475306446e-09,0.07565239816904068,-5.762057150859867e-11,-0.04532802850008011,0.14394780814647673,5.968678028202618e-11,-0.010355589396070486,trajectory,STRAIGHT,3.357433557510376,0.024577977135777473,1.386697267430348e-11
12,97871.953,0.032777220010757446,-2.0114326870768195e-11,-0.8576555252075195,-6.077296671518326e-09,0.08489822596311569,-6.38133226815718e-11,-0.044150758534669876,0.14320814192295073,1.5846893100967456e-10,-0.010220445102762227,trajectory,STRAIGHT,3.374295711517334,0.032777220010757446,2.0114326870768195e-11
13,97872.062,0.03536178171634674,-2.20379599985554e-11,-0.8589809536933899,-6.32149673255865e-09,0.08738298714160919,-6.43137557099216e-11,-0.044023558497428894,0.14300936102867126,-1.6067661379845056e-11,-0.009780032738181236,trajectory,STRAIGHT,3.374295711517334,0.03536178171634674,2.20379599985554e-11
14,97872.187,0.05079948529601097,-3.210728558022957e-11,-0.8660088181495667,-8.005072796159969e-09,0.09927067905664444,-5.379591216936319e-11,-0.04285263270139694,0.14205834567546843,1.2028010576282945e-10,-0.00952231357905495,trajectory,STRAIGHT,3.4083032608032227,0.05079948529601097,3.210728558022957e-11
15,97872.375,0.060609120875597,-3.649382185333394e-11,-0.8700391054153442,-9.096930379071692e-09,0.10494497418403625,-3.6003783288052205e-11,-0.040159765630960464,0.14160440206527708,2.720678748751853e-11,-0.009169399150549946,trajectory,STRAIGHT,3.4242632389068604,0.060609120875597,3.649382185333394e-11
16,97872.531,0.0809946209192276,-3.7953397369339115e-11,-0.8774811625480652,-1.0388346473416671e-08,0.11381956189870834,2.643457674977867e-11,-0.03937945142388344,0.14089443504810334,1.1083769614151843e-10,-0.008859721430480059,trajectory,STRAIGHT,3.4392781257629395,0.0809946209192276,3.7953397369339115e-11
17,97872.625,0.09139742702245712,-3.368930481806309e-11,-0.8809674382209778,-1.1149120613753158e-08,0.11726008355617523,6.968825516651123e-11,-0.03659755364060402,0.14061919331550599,-4.6110014811164617e-11,-0.008404158920967707,trajectory,STRAIGHT,3.453521490097046,0.09139742702245712,3.7953397369339115e-11
18,97872.75,0.10244877636432648,-2.477603192052591e-11,-0.8842406272888184,-1.2034344904042276e-08,0.12031976133584976,1.235462704363144e-10,-0.03386218100786209,0.140374419093132,1.1742173722635126e-11,-0.008459329278195031,trajectory,STRAIGHT,3.466675043106079,0.10244877636432648,3.7953397369339115e-11
19,97872.859,0.11376416683197021,-1.0416571251392615e-11,-0.8873403072357178,-1.3253011678177346e-08,0.12294867634773254,1.867946769484874e-10,-0.03246895223855972,0.14016410589218126,-3.9864362486604624e-11,-0.008118966081194414,trajectory,STRAIGHT,3.4790639877319336,0.11376416683197021,3.7953397369339115e-11
20,97872.968,0.12493070214986801,9.489533291107133e-12,-0.8902137279510498,-1.4828594813388095e-08,0.12513630092144012,2.570467727558423e-10,-0.031122693791985512,0.13998909592628464,7.36495155582847e-11,-0.00808299572115375,trajectory,STRAIGHT,3.490511417388916,0.12493070214986801,3.7953397369339115e-11
21,97873.078,0.13666139543056488,3.714518623243457e-11,-0.893079400062561,-1.623982503137914e-08,0.12708143889904022,3.392986724914948e-10,-0.03014063835144043,0.13983348488807665,-7.293930452838363e-11,-0.007755971717082131,trajectory,STRAIGHT,3.500746965408325,0.13666139543056488,3.7953397369339115e-11
22,97873.187,0.14817358553409576,7.161923137877224e-11,-0.895747721195221,-1.7740277300537346e-08,0.1286996603012085,4.2830639035429385e-10,-0.028895508497953415,-0.12,-0.12,0.0,recovery,STRAIGHT,3.510164976119995,0.14817358553409576,7.161923137877224e-11
23,97873.281,0.1605612188577652,-1.974841688934248e-05,-0.8984723687171936,-1.9256589240362785e-05,0.12774208188056946,-0.0011365932878106833,-0.028147555887699127,0.0,0.0,0.0,recovery,STRAIGHT,3.518860340118408,0.1605612188446237,1.974841688934248e-05
24,97873.406,0.17271609604358673,-0.0003482256142888218,-0.9012699127197266,-3.1639805899330966e-05,0.1172369047999382,-0.005209983326494694,-0.027829071506857872,0.0,0.0,0.0,recovery,STRAIGHT,3.5269546508789062,0.17271609195446658,0.0003482256142888218
25,97873.5,0.18341878056526184,-0.0009553927229717374,-0.903881311416626,-2.809829270970926e-05,0.10567691922187805,-0.007150715216994286,-0.026632729917764664,0.0,0.0,0.0,recovery,STRAIGHT,3.493162155151367,0.18341874976276884,0.0009553927229717374
