frame,time_s,x,y,z,yaw,vx,vy,vz,cmd_vx,cmd_vy,cmd_vz,command_source,family,min_distance_m,goal_progress_m,lateral_deviation_m
1,77318.984,0.0,0.0,-0.9634226560592651,0.0,0.0,0.0,0.12585453689098358,0.0,0.0,0.0,trajectory_no_feasible,STRAIGHT,3.71606183052063,0.0,0.0
2,77319.109,0.0,0.0,-0.9446593523025513,0.0,0.0,0.0,0.06427397578954697,0.0,0.0,0.0,trajectory_no_feasible,STRAIGHT,3.6738440990448,0.0,0.0
3,77319.234,0.0,0.0,-0.9393541812896729,0.0,0.0,0.0,0.05132860317826271,0.15,0.0,-0.008744849477783319,trajectory,STRAIGHT,3.651012897491455,0.0,0.0
4,77319.453,5.414440602180548e-05,-1.6124828574026187e-15,-0.9346018433570862,-2.1603427780694406e-10,0.002393152564764023,-1.1993285867466924e-13,0.042000263929367065,0.14980854779481886,2.157065371402805e-11,-0.009060177524944302,trajectory,STRAIGHT,3.651012897491455,5.414440602180548e-05,1.6124828574026187e-15
5,77319.609,0.0020155978854745626,-6.605431262726724e-13,-0.9283478260040283,-1.587461341969239e-09,0.021287662908434868,-1.0943397230067653e-11,0.028215574100613594,0.1482969869673252,1.5666422456130102e-10,-0.008503076343564134,trajectory,STRAIGHT,3.623892068862915,0.0020155978854745626,6.605431262726724e-13
6,77319.718,0.00508034648373723,-2.7360060831510546e-12,-0.9256563186645508,-2.813315610441304e-09,0.035531558096408844,-2.8839240023836865e-11,0.021818412467837334,0.1471574753522873,2.5289776358425106e-10,-0.008334574611741422,trajectory,STRAIGHT,3.5633885860443115,0.00508034648373723,2.7360060831510546e-12
7,77319.843,0.009385365061461926,-6.805707906953895e-12,-0.9236998558044434,-4.020361299262857e-09,0.048763457685709,-5.16180397036603e-11,0.0166646596044302,0.14609892338514327,2.293873052620016e-10,-0.008294738633327256,trajectory,STRAIGHT,3.5293636322021484,0.009385365061461926,6.805707906953895e-12
8,77319.968,0.01536437589675188,-1.3795490791390641e-11,-0.9221633076667786,-5.377657999779655e-09,0.0617406852543354,-7.776473215370672e-11,0.011893902905285358,0.14506074517965317,2.3166934347508054e-10,-0.008108101299915587,trajectory,STRAIGHT,3.514800786972046,0.01536437589675188,1.3795490791390641e-11
9,77320.093,0.022015556693077087,-2.2609143723872904e-11,-0.9211816191673279,-6.389719520344512e-09,0.07241807878017426,-9.968605108046091e-11,0.008009149692952633,0.14420655369758606,2.0140221464626995e-10,-0.007932322262922793,trajectory,STRAIGHT,3.5111382007598877,0.022015556693077087,2.2609143723872904e-11
10,77320.218,0.0301554836332798,-3.407692877877011e-11,-0.9205381274223328,-7.549698513030735e-09,0.08239441365003586,-1.175861491509167e-10,0.004314624238759279,0.14340844690799712,1.677080080702077e-10,-0.007736411326719483,trajectory,STRAIGHT,3.513251304626465,0.0301554836332798,3.407692877877011e-11
11,77320.343,0.039545461535453796,-4.739957037980247e-11,-0.9202592372894287,-8.810636126918906e-09,0.0912625715136528,-1.2745343669351428e-10,0.0009118879679590464,0.14269899427890778,6.502262786171889e-11,-0.007549505665951521,trajectory,STRAIGHT,3.5183589458465576,0.039545461535453796,4.739957037980247e-11
12,77320.468,0.049230244010686874,-6.045761807849104e-11,-0.9203158617019653,-9.623046909543407e-09,0.0984472781419754,-1.268780913665779e-10,-0.0019728417973965406,0.14212421774864195,7.588396680688944e-12,-0.007328143343035552,trajectory,STRAIGHT,3.5248873233795166,0.049230244010686874,6.045761807849104e-11
13,77320.687,0.060222525149583817,-7.362457171700143e-11,-0.9206795692443848,-1.0233505946567782e-08,0.10492662340402603,-1.1500848884349324e-10,-0.004714737180620432,0.14160587012767792,-2.5587057231027364e-11,-0.00708811971097956,trajectory,STRAIGHT,3.531968832015991,0.060222525149583817,7.362457171700143e-11
14,77320.812,0.08026593923568726,-9.09794461989577e-11,-0.9219201803207397,-1.0850996642543644e-08,0.1137077733874321,-6.958317949612436e-11,-0.008715057745575905,0.14090337812900544,-5.140530387052144e-11,-0.006690091531608952,trajectory,STRAIGHT,3.5529990196228027,0.08026593923568726,9.09794461989577e-11
15,77320.937,0.0917162299156189,-9.61167881396996e-11,-0.92287677526474,-1.1499053398359777e-08,0.1175040677189827,-3.2811316164060855e-11,-0.010577128268778324,0.14059967458248124,-5.331727926472152e-11,-0.006438815513392065,trajectory,STRAIGHT,3.5529990196228027,0.0917162299156189,9.61167881396996e-11
16,77321.046,0.10351335257291794,-9.720266952450984e-11,-0.9240083694458008,-1.222930459384186e-08,0.12072838842868805,1.223940306743776e-11,-0.012253501452505589,0.14034172892570482,-9.069943472459161e-12,-0.0062481259496408445,trajectory,STRAIGHT,3.559349298477173,0.10351335257291794,9.720266952450984e-11
17,77321.171,0.11412511765956879,-9.41707545276671e-11,-0.9251333475112915,-1.3065224746885974e-08,0.12315627932548523,5.849299516968998e-11,-0.01358761265873909,0.14014749765396103,-6.398028286089252e-11,-0.0059934466815280895,trajectory,STRAIGHT,3.565551519393921,0.11412511765956879,9.720266952450984e-11
18,77321.296,0.12681493163108826,-8.511030075153414e-11,-0.9265927076339722,-1.4150049097661478e-08,0.1255892962217331,1.2056781961700125e-10,-0.015001158230006695,0.1399528563022612,6.080362548426338e-12,-0.005807395029692648,trajectory,STRAIGHT,3.5716512203216553,0.12681493163108826,9.720266952450984e-11
19,77321.406,0.13935025036334991,-6.98608254579014e-11,-0.9281399250030518,-1.4969527298548226e-08,0.12758827209472656,1.8879342533750787e-10,-0.016232136636972427,-0.12,0.12,0.0,recovery,STRAIGHT,3.5775129795074463,0.13935025036334991,9.720266952450984e-11
20,77321.531,0.15277737379074097,3.165168163832277e-05,-0.9299116134643555,2.2089036892799862e-05,0.12608471512794495,0.001498721307143569,-0.01809190772473812,0.0,0.0,0.0,recovery,STRAIGHT,3.5831878185272217,0.15277737375700262,3.165168163832277e-05
