frame,time_s,x,y,z,yaw,vx,vy,vz,cmd_vx,cmd_vy,cmd_vz,command_source,family,min_distance_m,goal_progress_m,lateral_deviation_m
1,80816.812,0.0,0.0,-0.9912875294685364,0.0,0.0,0.0,0.10166121274232864,0.0,0.0,0.0,trajectory_no_feasible,STRAIGHT,3.721757411956787,0.0,0.0
2,80816.953,0.0,0.0,-0.9722535610198975,0.0,0.0,0.0,0.0783044844865799,0.15,0.0,-0.008034283189196778,trajectory,STRAIGHT,3.729574203491211,0.0,0.0
3,80817.046,2.9316284781089053e-05,4.120108876149051e-17,-0.9654734134674072,2.348184833795704e-12,0.0016440488398075104,5.796276104214331e-16,0.07482021301984787,0.1498684760928154,-2.3455324724761725e-13,-0.008930413203970294,trajectory,STRAIGHT,3.729574203491211,2.9316284781089053e-05,4.120108876149051e-17
4,80817.156,0.000506558280903846,-8.999506953593023e-16,-0.9586433172225952,8.688703130658377e-11,0.009413293562829494,-2.514868772485277e-14,0.07088615000247955,0.14924693651497364,-8.616768455450374e-12,-0.008957192974821428,trajectory,STRAIGHT,3.7035138607025146,0.000506558280903846,8.999506953593023e-16
5,80817.25,0.0009575709118507802,-1.0561045014383032e-15,-0.9559320211410522,1.8082105517161203e-10,0.013794271275401115,3.715125808986114e-14,0.06813079863786697,0.1488964582979679,-9.188660038799732e-12,-0.009470014680963442,trajectory,STRAIGHT,3.683912754058838,0.0009575709118507802,1.0561045014383032e-15
6,80817.375,0.004248405806720257,8.664408437681487e-14,-0.946846604347229,2.347260169687992e-12,0.03225532919168472,1.4843921447918462e-12,0.05832655727863312,0.1474195736646652,8.3334065795226e-12,-0.009139946211915896,trajectory,STRAIGHT,3.6114044189453125,0.004248405806720257,8.664408437681487e-14
7,80817.468,0.007172271143645048,2.551545129694799e-13,-0.9429035782814026,-1.643855930143187e-10,0.04276500269770622,2.9140565828422726e-12,0.035873960703611374,0.1465787997841835,1.5812849588885874e-11,-0.008058934768593326,trajectory,STRAIGHT,3.575038194656372,0.007172271143645048,2.551545129694799e-13
8,80817.578,0.012204418890178204,6.748382234966765e-13,-0.9403488636016846,-8.923444022735584e-11,0.05568286404013634,5.447201283786951e-12,0.018371140584349632,0.1455453708767891,8.19507314946485e-12,-0.006786444893038287,trajectory,STRAIGHT,3.5558226108551025,0.012204418890178204,6.748382234966765e-13
9,80817.687,0.0176885686814785,1.2878037395150366e-12,-0.9389640688896179,8.689274921555745e-11,0.06601454317569733,8.234935303108593e-12,0.012902154587209225,0.1447188365459442,-1.7826262223314614e-11,-0.0067035098109117525,trajectory,STRAIGHT,3.547300100326538,0.0176885686814785,1.2878037395150366e-12
10,80817.781,0.023382753133773804,2.0629799951654704e-12,-0.9380647540092468,4.015639026242478e-10,0.07443959265947342,1.089376939350517e-11,0.009405569173395634,0.14404483258724213,-4.7249888194390215e-11,-0.006468748721825221,trajectory,STRAIGHT,3.5485317707061768,0.023382753133773804,2.0629799951654704e-12
11,80817.812,0.025892384350299835,2.4395275296379415e-12,-0.9377756714820862,4.46180516069217e-10,0.07763306796550751,1.191684077805899e-11,0.008124178275465965,0.1437893545627594,-2.5696195187446686e-12,-0.006480996764686947,trajectory,STRAIGHT,3.5534863471984863,0.025892384350299835,2.4395275296379415e-12
12,80817.937,0.033248089253902435,3.624825700015988e-12,-0.9371923804283142,7.444062399464339e-10,0.08565647155046463,1.4296504084743145e-11,0.004894010256975889,0.14314748227596283,-2.974869989966706e-11,-0.00625174787589634,trajectory,STRAIGHT,3.559788465499878,0.033248089253902435,3.624825700015988e-12
13,80818.0,0.0393514521420002,4.656071535269479e-12,-0.9369340538978577,8.477249656037792e-10,0.09115776419639587,1.548835885933908e-11,0.0026249231304973364,0.14270737886428833,-4.974531547136485e-12,-0.006121446951162995,trajectory,STRAIGHT,3.559788465499878,0.0393514521420002,4.656071535269479e-12
14,80818.14,0.050209738314151764,6.467403002030636e-12,-0.936832845211029,1.1341993292470512e-09,0.09910919517278671,1.5954286503028214e-11,-0.0007842147606424987,0.14207126438617707,-2.962335386682446e-11,-0.005853776354213238,trajectory,STRAIGHT,3.56662654876709,0.050209738314151764,6.467403002030636e-12
15,80818.25,0.05812756344676018,7.680945289523233e-12,-0.9369775652885437,1.2750836022858024e-09,0.10381342470645905,1.496053801675057e-11,-0.002895255573093891,0.14169492602348327,-3.807372031501874e-12,-0.005693445840751146,trajectory,STRAIGHT,3.56662654876709,0.05812756344676018,7.680945289523233e-12
16,80818.343,0.06932457536458969,9.101643917708291e-12,-0.9374196529388428,1.190538811619304e-09,0.10930747538805008,1.1766724747341861e-11,-0.005478634964674711,0.14125540196895597,5.847768578019737e-12,-0.005464671106909726,trajectory,STRAIGHT,3.5734665393829346,0.06932457536458969,9.101643917708291e-12
17,80818.484,0.08139535784721375,1.0104758176032735e-11,-0.9381421804428101,1.3642962510070574e-09,0.11408278346061707,6.469582248397332e-12,-0.007855177856981754,0.14087337732315064,-3.895392513321403e-12,-0.005212652020318752,trajectory,STRAIGHT,3.5801308155059814,0.08139535784721375,1.0104758176032735e-11
18,80818.593,0.09358564764261246,1.0425767887900506e-11,-0.9390775561332703,1.6765949648938516e-09,0.11799784749746323,-7.042102361312641e-13,-0.009919715113937855,0.14056017220020295,-1.3335049933214667e-11,-0.004968990929463949,trajectory,STRAIGHT,3.5866169929504395,0.09358564764261246,1.0425767887900506e-11
19,80818.718,0.10506352037191391,9.966518929593882e-12,-0.9401126503944397,1.7634700915177717e-09,0.12104012072086334,-9.175961206142613e-12,-0.011615312658250332,0.14031679034233094,1.1192628278362562e-11,-0.0047405119973026625,trajectory,STRAIGHT,3.5928664207458496,0.10506352037191391,1.0425767887900506e-11
20,80818.812,0.11569997668266296,8.776552401501547e-12,-0.9411847591400146,1.427677942592459e-09,0.1234147921204567,-1.8409921156981035e-11,-0.013008495792746544,0.14012681663036347,4.378235756990961e-11,-0.004575451909264217,trajectory,STRAIGHT,3.5988380908966064,0.11569997668266296,1.0425767887900506e-11
