frame,time_s,x,y,z,yaw,vx,vy,vz,cmd_vx,cmd_vy,cmd_vz,command_source,family,min_distance_m,goal_progress_m,lateral_deviation_m
1,64988.64,0.0,0.0,-0.7675418853759766,0.0,0.0,0.0,0.09218776971101761,0.0,0.0,0.0,trajectory_no_feasible,STRAIGHT,3.147583246231079,0.0,0.0
2,64989.406,0.0,0.0,-0.7524745464324951,0.0,0.0,0.0,-0.03762417286634445,0.0,0.0,0.0,trajectory_no_feasible,STRAIGHT,3.1476078033447266,0.0,0.0
3,64990.062,0.0,0.0,-0.7466819286346436,0.0,0.0,0.0,-0.07436838001012802,0.0,0.0,0.0,control_loop_hover,SOFT_LEFT,3.1475419998168945,0.0,0.0
4,64990.75,0.0,0.0,-0.7456755638122559,0.0,0.0,0.0,-0.04735423997044563,0.0,0.0,0.0,control_loop_hover,SOFT_LEFT,3.147564172744751,0.0,0.0
5,64992.093,0.0,0.0,-0.7473622560501099,0.0,0.0,0.0,-0.0251682847738266,0.0,0.0,0.0,control_loop_hover,SOFT_LEFT,3.147671699523926,0.0,0.0
6,64992.765,0.0,0.0,-0.745813250541687,0.0,0.0,0.0,-0.09057148545980453,0.0,0.0,0.0,control_loop_hover,SOFT_LEFT,3.1475539207458496,0.0,0.0
7,64993.765,0.0,0.0,-0.7447525262832642,0.0,0.0,0.0,-0.028541402891278267,0.0,0.0,0.0,control_loop_hover,SOFT_LEFT,3.1477341651916504,0.0,0.0
8,64994.437,0.0,0.0,-0.7425072193145752,0.0,0.0,0.0,-0.09265647083520889,0.0,0.0,0.0,control_loop_hover,SOFT_LEFT,3.1475377082824707,0.0,0.0
9,64995.437,0.0,0.0,-0.7424612045288086,0.0,0.0,0.0,-0.042964670807123184,0.0,0.0,0.0,control_loop_hover,SOFT_LEFT,3.147559404373169,0.0,0.0
10,64995.781,0.0,0.0,-0.7384361028671265,0.0,0.0,0.0,-0.08056560903787613,0.0,0.0,0.0,control_loop_hover,SOFT_LEFT,3.147608995437622,0.0,0.0
11,64995.921,0.0,0.0,-0.765052855014801,0.0,0.0,0.0,-0.07320571690797806,0.1462038853783851,-0.043429179471169865,-0.017200548728545872,trajectory,SOFT_LEFT,3.1475300788879395,0.0,0.0
12,64996.062,1.9604935005190782e-05,-6.5867320699908305e-06,-0.7758554220199585,4.247908086695002e-06,0.0012606054078787565,-0.0004081753140781075,-0.10027414560317993,0.146103037084467,-0.04339628830055256,-0.014671705806282246,trajectory,SOFT_LEFT,3.1476333141326904,1.6689638542288776e-05,1.221451701580434e-05
13,64996.218,0.0016235930379480124,-0.0004889563424512744,-0.7941663861274719,1.9747796847171485e-05,0.01839403063058853,-0.0054901293478906155,-0.09791253507137299,0.14473237160166166,-0.042943002862472344,-0.012776229070775238,trajectory,SOFT_LEFT,3.147364377975464,0.0013992696655051873,0.0009576786952606558
14,64996.328,0.004427756182849407,-0.0013238736428320408,-0.8047700524330139,2.092577212724663e-05,0.03217824548482895,-0.009567498229444027,-0.08765919506549835,0.14362964175674534,-0.042580345160437016,-0.01178781115766937,trajectory,SOFT_LEFT,3.1468236446380615,0.0038188485998702504,0.0026025920859381367
15,64996.437,0.008095942437648773,-0.0024136449210345745,-0.8128718137741089,1.8637216340918448e-05,0.04415452107787132,-0.01311018131673336,-0.07946320623159409,0.1426715432397517,-0.04227108783539561,-0.01157274908270715,trajectory,SOFT_LEFT,3.1461892127990723,0.006984588644577627,0.004752049503005012
16,64996.546,0.010657323524355888,-0.0031739654950797558,-0.8170968294143677,1.6700594836245896e-05,0.050678011029958725,-0.015039979480206966,-0.07769080996513367,-0.12,-0.12,0.0,recovery,STRAIGHT,3.1448662281036377,0.009195257833042092,0.006252345880672369
17,64996.656,0.019907576963305473,-0.005934331100434065,-0.8284410834312439,-2.909943227177163e-05,0.06591623276472092,-0.020664792507886887,-0.06950932741165161,-0.12,-0.12,0.0,recovery,STRAIGHT,3.1432833671569824,0.017174120797541548,0.011684401928087361
18,64996.765,0.026897966861724854,-0.00851440243422985,-0.8359304666519165,-9.298946793516813e-05,0.06159122288227081,-0.027475228533148766,-0.06616300344467163,-0.12,-0.12,0.0,recovery,STRAIGHT,3.141298770904541,0.023053497631309483,0.016260261790164394
19,64996.843,0.029741112142801285,-0.00991804338991642,-0.8390719294548035,-0.00011166311817040081,0.05665462836623192,-0.031037606298923492,-0.06471932679414749,-0.12,-0.12,0.0,recovery,STRAIGHT,3.1384003162384033,0.02533721285558954,0.01845899829292934
20,64996.984,0.03696926683187485,-0.015699956566095352,-0.848570704460144,-0.00013550717925589088,0.03507788106799126,-0.04311295226216316,-0.05949605256319046,-0.12,-0.12,0.0,recovery,STRAIGHT,3.1359622478485107,0.030471153564043618,0.026158353830784305
21,64997.078,0.03975653648376465,-0.020488353446125984,-0.8545458316802979,-0.00013340660667459137,0.019619546830654144,-0.05067191272974014,-0.055287525057792664,-0.12,-0.12,0.0,recovery,STRAIGHT,3.1355667114257812,0.031673963463219934,0.031565986044522557
22,64997.187,0.04044857621192932,-0.022678928449749947,-0.8568390011787415,-0.0001307340277797291,0.013353309594094753,-0.053621429949998856,-0.054004229605197906,-0.12,-0.12,0.0,recovery,STRAIGHT,3.1355667114257812,0.03166844719639528,0.03386327206808808
23,64997.281,0.04080085828900337,-0.031839579343795776,-0.8647118806838989,-0.00011780672737954538,-0.008407996036112309,-0.06355927884578705,-0.04898405820131302,-0.12,-0.12,0.0,recovery,STRAIGHT,3.138176679611206,0.029222474785861152,0.04270044706043851
24,64997.39,0.04041450843214989,-0.03416522219777107,-0.8664785027503967,-0.00011474379404199335,-0.013026147149503231,-0.06562507897615433,-0.04913821443915367,-0.12,-0.12,0.0,recovery,STRAIGHT,3.1424522399902344,0.028147932419415156,0.04479988331523065
25,64997.5,0.0370362289249897,-0.04482022300362587,-0.873389720916748,-0.00010314843422659604,-0.030639618635177612,-0.07341378927230835,-0.043497223407030106,-0.12,-0.12,0.0,recovery,STRAIGHT,3.1474103927612305,0.021691530471578346,0.05393148918387514
26,64997.625,0.033263642340898514,-0.05277204141020775,-0.8778743743896484,-9.684655223760383e-05,-0.040971539914608,-0.07793360203504562,-0.0404462106525898,0.1494810047481305,-0.03639958152342609,-0.008430592551838596,trajectory,SOFT_LEFT,3.1544461250305176,0.015679808803234607,0.06036743646892284
27,64997.718,0.02849147655069828,-0.061161499470472336,-0.8819752931594849,-7.267022120062967e-05,-0.04873444885015488,-0.08145714551210403,-0.0365762859582901,0.15,-0.03607574558554996,-0.008338199946147661,trajectory,SOFT_LEFT,3.16184663772583,0.008581822967840935,0.06691776444847901
28,64997.812,0.02588307484984398,-0.06557107716798782,-0.8839418888092041,-6.750672954538421e-05,-0.047313448041677475,-0.08169230818748474,-0.03655843809247017,0.14998852003065063,-0.03561650037349217,-0.008241297992927292,trajectory,SOFT_LEFT,3.171051263809204,0.0047553148979844195,0.07033036224915389
29,64997.937,0.020002929493784904,-0.07739270478487015,-0.8892568349838257,-7.817657685722593e-05,-0.030414380133152008,-0.07845544070005417,-0.036356087774038315,0.14863654511137953,-0.035969285405655964,-0.0077252877571365695,trajectory,SOFT_LEFT,3.180701494216919,-0.004444573509090333,0.079816158200609
30,64998.031,0.017699072137475014,-0.08542859554290771,-0.8930759429931641,-8.090261393367975e-05,-0.013169526122510433,-0.07449693232774734,-0.035118624567985535,0.14725696530501428,-0.035482190950225034,-0.0076333294131538726,trajectory,SOFT_LEFT,3.1893298625946045,-0.009086706004076461,0.08677701411854075
31,64998.14,0.01722770370543003,-0.08960895240306854,-0.8950482606887817,-7.964065702619616e-05,-0.0033617443405091763,-0.07217194885015488,-0.0339365154504776,0.14647236509905937,-0.037237488080305345,-0.007228166204390884,trajectory,SOFT_LEFT,3.197826385498047,-0.010809484618043541,0.0906183252979857
32,64998.25,0.018762897700071335,-0.1003718450665474,-0.9000566005706787,-7.101997991708436e-05,0.022701159119606018,-0.06588529050350189,-0.03097069263458252,0.14438741831963625,-0.03666514951739952,-0.0072150150355676426,trajectory,SOFT_LEFT,3.2047195434570312,-0.012628676592832733,0.10134073340401101
33,64998.359,0.022230563685297966,-0.10745803266763687,-0.9033814072608948,-6.360453717171496e-05,0.039464037865400314,-0.0618688203394413,-0.02829868160188198,0.14304644754452475,-0.037772014568878465,-0.006955984542797054,trajectory,SOFT_LEFT,3.2102572917938232,-0.011488081389302351,0.10914430675700089
34,64998.5,0.027947992086410522,-0.11464761197566986,-0.9066376090049744,-5.6316631879573595e-05,0.055435098707675934,-0.05805589631199837,-0.02595810405910015,0.1417688159278005,-0.037358893116808366,-0.006980420659015621,trajectory,SOFT_LEFT,3.214921236038208,-0.008238078292265527,0.11772772588466525
35,64998.593,0.03341860696673393,-0.11975906044244766,-0.908939778804779,-5.180096006653993e-05,0.06591533124446869,-0.05558214709162712,-0.024702997878193855,0.14093042854921606,-0.038472212922966015,-0.00667671995501958,trajectory,SOFT_LEFT,3.2173678874969482,-0.004589878119325874,0.12425585360133488
36,64998.781,0.042778920382261276,-0.12672647833824158,-0.9120069742202759,-4.6721211119496345e-05,0.07880156487226486,-0.052537452429533005,-0.022920764982700348,0.13989956382641197,-0.0380196136321644,-0.006665938815884218,trajectory,SOFT_LEFT,3.220674514770508,0.0021936725765243636,0.13373074016984066
37,64998.89,0.05720018967986107,-0.13527807593345642,-0.915801465511322,-4.233533971664597e-05,0.09230436384677887,-0.04940115287899971,-0.021683553233742714,0.1388193689640929,-0.038622736826470244,-0.006339399007300835,trajectory,SOFT_LEFT,3.2210772037506104,0.013308946126265653,0.14624805727460827
38,64999.0,0.06666694581508636,-0.14009203016757965,-0.9178877472877502,-4.0523501985141034e-05,0.09876587241888046,-0.04788919538259506,-0.02001599408686161,0.13830246034032992,-0.039117186948702455,-0.006201857031175384,trajectory,SOFT_LEFT,3.219325065612793,0.020848382744112826,0.1537028357479714
39,64999.078,0.0708671510219574,-0.14209125936031342,-0.9187192320823669,-3.990868319475791e-05,0.10121087729930878,-0.047317810356616974,-0.019611570984125137,0.13810686412956816,-0.03896305503306616,-0.006192636639663467,trajectory,SOFT_LEFT,3.2182140350341797,0.024234906175223614,0.15688015986957268
40,64999.234,0.08339206129312515,-0.14768166840076447,-0.9209763407707214,-3.85359507006886e-05,0.10733456909656525,-0.04590535908937454,-0.018347136676311493,0.13761697833650324,-0.03919822536813569,-0.006052804127122888,trajectory,SOFT_LEFT,3.216639518737793,0.034445827051946765,0.16600105209884414
41,64999.343,0.10167990624904633,-0.1551245152950287,-0.923969566822052,-3.736159658161542e-05,0.1140337586402893,-0.04438013583421707,-0.01757342368364334,0.13708105204451054,-0.03913500973704156,-0.005865920402786983,trajectory,SOFT_LEFT,3.2146527767181396,0.04957233653985327,0.17863262079232148
42,64999.468,0.11489646881818771,-0.16013523936271667,-0.9259188175201416,-3.683981566153949e-05,0.11771354079246521,-0.043551601469516754,-0.016315476968884468,0.13678667376674064,-0.039444426393660026,-0.005737648028278597,trajectory,SOFT_LEFT,3.212242841720581,0.06061494744574958,0.18741050572017828
43,64999.593,0.1274091899394989,-0.1646737903356552,-0.9275901913642883,-3.6499677241458914e-05,0.12053582072257996,-0.042914994060993195,-0.015397551469504833,0.1365608944163274,-0.03954255627163368,-0.0056419132984082965,trajectory,SOFT_LEFT,3.208493232727051,0.07113092401588972,0.1955252410024567
44,64999.718,0.14240935444831848,-0.16991384327411652,-0.9294553399085999,-3.6230457915054566e-05,0.12327107787132263,-0.042309872806072235,-0.01476175058633089,0.1363420765226665,-0.03906704676260572,-0.005599519941846636,trajectory,SOFT_LEFT,3.2047388553619385,0.08379711068876361,0.20506182502046089
45,64999.828,0.15620893239974976,-0.1745850294828415,-0.9310656189918518,-3.606613786765129e-05,0.1253022849559784,-0.04186592251062393,-0.014056945219635963,0.13617958179305562,-0.0396132146779131,-0.005420086334671481,trajectory,SOFT_LEFT,3.201580762863159,0.09549364606822763,0.21369267392658883
46,64999.937,0.17021432518959045,-0.17921018600463867,-0.9325965046882629,-3.594719021241105e-05,0.12698982656002045,-0.04147891700267792,-0.013396019116044044,0.13604457997610575,-0.039648777816491954,-0.005325701778697229,trajectory,SOFT_LEFT,3.1949024200439453,0.10739849316878747,0.2223419827201335
47,65000.093,0.1820814609527588,-0.1830550730228424,-0.9338196516036987,-3.5878014946295135e-05,0.12818112969398499,-0.0412139929831028,-0.01279563456773758,0.13594927671536572,-0.039285535104571494,-0.005312575196789956,trajectory,SOFT_LEFT,3.1949024200439453,0.11750726770656428,0.22960012015517978
